"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.242129320E-1,4.350151539E0,1.196411327E-1,-8.709874153E0
1.263237130E-1,4.359723091E0,1.244267747E-1,-8.700303078E0
1.284344940E-1,4.374079704E0,1.100698411E-1,-8.671588898E0
1.305452760E-1,4.359723091E0,1.100698411E-1,-8.671588898E0
1.326560570E-1,4.374079704E0,1.196411327E-1,-8.666803360E0
1.347668380E-1,4.378865242E0,1.148554832E-1,-8.662017822E0
1.368776190E-1,4.388436794E0,1.004985496E-1,-8.652446747E0
1.389884010E-1,4.388436794E0,1.052841991E-1,-8.642875671E0
1.410991820E-1,4.393222332E0,1.244267747E-1,-8.662017822E0
1.432099630E-1,4.393222332E0,1.244267747E-1,-8.633303642E0
1.453207440E-1,4.407579422E0,1.148554832E-1,-8.652446747E0
1.474315260E-1,4.383651257E0,1.196411327E-1,-8.652446747E0
1.495423070E-1,4.388436794E0,1.052841991E-1,-8.623732567E0
1.516530880E-1,4.378865242E0,9.092725813E-2,-8.662017822E0
1.537638690E-1,4.364508629E0,9.092725813E-2,-8.652446747E0
1.558745980E-1,4.350151539E0,6.221338734E-2,-8.642875671E0
1.579853800E-1,4.345366001E0,5.264209956E-2,-8.647661209E0
1.600961610E-1,4.321437836E0,3.828516230E-2,-8.666803360E0
1.622069420E-1,4.321437836E0,4.785645381E-2,-8.662017822E0
1.643177230E-1,4.297509670E0,2.392822690E-2,-8.666803360E0
1.664285050E-1,4.287938118E0,9.571290575E-3,-8.657232285E0
1.685392860E-1,4.268795490E0,9.571290575E-3,-8.647661209E0
1.706500670E-1,4.268795490E0,0.000000000E0,-8.662017822E0
1.727608480E-1,4.249652863E0,2.392822690E-2,-8.652446747E0
1.748716300E-1,4.254438877E0,9.571290575E-3,-8.657232285E0
1.769824110E-1,4.244867325E0,1.914258115E-2,-8.666803360E0
1.790931920E-1,4.254438877E0,2.392822690E-2,-8.676374435E0
1.812039730E-1,4.264009953E0,3.349951655E-2,-8.685946465E0
1.833147550E-1,4.244867325E0,5.264209956E-2,-8.705088615E0
1.854255360E-1,4.264009953E0,5.264209956E-2,-8.714659691E0
1.875363170E-1,4.268795490E0,4.785645381E-2,-8.733802795E0
1.896470980E-1,4.287938118E0,4.307080805E-2,-8.738588333E0
1.917578800E-1,4.287938118E0,3.349951655E-2,-8.762516975E0
1.938686610E-1,4.302295208E0,3.349951655E-2,-8.757730484E0
1.959794420E-1,4.307080746E0,2.871387079E-2,-8.786444664E0
1.980902230E-1,4.340580463E0,2.392822690E-2,-8.762516975E0
2.002010050E-1,4.340580463E0,2.871387079E-2,-8.772088051E0
2.023117860E-1,4.369294167E0,1.435693540E-2,-8.767302513E0
2.044225670E-1,4.383651257E0,4.785645287E-3,-8.767302513E0
2.065332960E-1,4.383651257E0,4.785645287E-3,-8.752944946E0
2.086440780E-1,4.383651257E0,1.435693540E-2,-8.719446182E0
2.107548590E-1,4.402793884E0,-4.785645287E-3,-8.714659691E0
2.128656400E-1,4.412364960E0,-1.914258115E-2,-8.685946465E0
2.149764210E-1,4.412364960E0,0.000000000E0,-8.652446747E0
2.170872030E-1,4.412364960E0,-1.435693540E-2,-8.642875671E0
2.191979840E-1,4.436293125E0,-1.914258115E-2,-8.638090134E0
2.213087650E-1,4.417150497E0,-3.349951655E-2,-8.638090134E0
2.234195460E-1,4.412364960E0,-3.828516230E-2,-8.618947029E0
2.255303280E-1,4.436293125E0,-4.307080805E-2,-8.633303642E0
2.276411090E-1,4.445864677E0,-3.828516230E-2,-8.633303642E0
2.297518900E-1,4.450650215E0,-4.785645381E-2,-8.633303642E0
2.318626710E-1,4.450650215E0,-5.264209956E-2,-8.614161491E0
2.339734530E-1,4.455435753E0,-3.828516230E-2,-8.657232285E0
2.360842340E-1,4.474578381E0,-2.871387079E-2,-8.662017822E0
2.381950150E-1,4.469792843E0,-2.871387079E-2,-8.657232285E0
2.403057960E-1,4.474578381E0,-9.571290575E-3,-8.666803360E0
2.424165780E-1,4.484149456E0,-2.871387079E-2,-8.705088615E0
2.445273590E-1,4.484149456E0,-9.571290575E-3,-8.700303078E0
2.466381400E-1,4.488935471E0,-1.435693540E-2,-8.724231720E0
2.487489210E-1,4.465006828E0,1.435693540E-2,-8.729017258E0
2.508597030E-1,4.479363918E0,9.571290575E-3,-8.724231720E0
2.529704320E-1,4.469792843E0,1.914258115E-2,-8.709874153E0
2.550812650E-1,4.460221291E0,1.435693540E-2,-8.690732002E0
2.571920460E-1,4.450650215E0,1.435693540E-2,-8.695517540E0
2.593027760E-1,4.445864677E0,4.785645287E-3,-8.666803360E0
2.614135570E-1,4.431507587E0,1.435693540E-2,-8.666803360E0
2.635243380E-1,4.426722050E0,4.785645287E-3,-8.676374435E0
2.656351190E-1,4.412364960E0,1.914258115E-2,-8.671588898E0
2.677459530E-1,4.398007870E0,9.571290575E-3,-8.657232285E0
2.698566820E-1,4.402793884E0,1.435693540E-2,-8.671588898E0
2.719674630E-1,4.378865242E0,1.435693540E-2,-8.657232285E0
2.740782440E-1,4.369294167E0,1.435693540E-2,-8.690732002E0
2.761890260E-1,4.364508629E0,-9.571290575E-3,-8.695517540E0
2.782998070E-1,4.345366001E0,-1.435693540E-2,-8.719446182E0
2.804105880E-1,4.345366001E0,-1.435693540E-2,-8.724231720E0
2.825213690E-1,4.345366001E0,0.000000000E0,-8.743373871E0
2.846321510E-1,4.335794449E0,0.000000000E0,-8.762516975E0
2.867429320E-1,4.321437836E0,1.435693540E-2,-8.767302513E0
2.888537130E-1,4.311866283E0,2.871387079E-2,-8.748159409E0
2.909644940E-1,4.307080746E0,2.871387079E-2,-8.762516975E0
2.930752760E-1,4.316651821E0,3.349951655E-2,-8.767302513E0
2.951860570E-1,4.292723656E0,3.349951655E-2,-8.733802795E0
2.972968380E-1,4.297509670E0,4.785645381E-2,-8.743373871E0
2.994076190E-1,4.283152580E0,5.742774159E-2,-8.729017258E0
3.015184010E-1,4.273581028E0,5.264209956E-2,-8.714659691E0
3.036291820E-1,4.268795490E0,5.742774159E-2,-8.719446182E0
3.057399630E-1,4.254438877E0,6.221338734E-2,-8.719446182E0
3.078506920E-1,4.244867325E0,5.264209956E-2,-8.690732002E0
3.099614730E-1,4.264009953E0,6.699903309E-2,-8.695517540E0
3.120722550E-1,4.259224415E0,4.785645381E-2,-8.666803360E0
3.141830360E-1,4.249652863E0,5.742774159E-2,-8.662017822E0
3.162938170E-1,4.254438877E0,4.785645381E-2,-8.657232285E0
3.184045980E-1,4.249652863E0,3.828516230E-2,-8.652446747E0
3.205153800E-1,4.244867325E0,4.785645381E-2,-8.666803360E0
3.226261610E-1,4.240081787E0,4.307080805E-2,-8.652446747E0
3.247369420E-1,4.264009953E0,2.392822690E-2,-8.666803360E0
3.268477230E-1,4.249652863E0,3.828516230E-2,-8.642875671E0
3.289585050E-1,4.273581028E0,3.828516230E-2,-8.628518105E0
3.310692340E-1,4.268795490E0,2.871387079E-2,-8.662017822E0
3.331800670E-1,4.292723656E0,2.871387079E-2,-8.623732567E0
3.352908480E-1,4.292723656E0,3.828516230E-2,-8.647661209E0
3.374016300E-1,4.302295208E0,5.264209956E-2,-8.657232285E0
3.395124110E-1,4.307080746E0,5.264209956E-2,-8.690732002E0
3.416231920E-1,4.331008911E0,4.307080805E-2,-8.681160927E0
3.437339730E-1,4.340580463E0,5.742774159E-2,-8.700303078E0
3.458447550E-1,4.340580463E0,5.264209956E-2,-8.709874153E0
3.479555360E-1,4.345366001E0,5.742774159E-2,-8.709874153E0
3.500663170E-1,4.364508629E0,4.785645381E-2,-8.729017258E0
3.521770980E-1,4.378865242E0,2.392822690E-2,-8.752944946E0
3.542878800E-1,4.383651257E0,3.349951655E-2,-8.752944946E0
3.563986610E-1,4.369294167E0,4.307080805E-2,-8.752944946E0
3.585093900E-1,4.388436794E0,2.392822690E-2,-8.757730484E0
3.606201710E-1,4.383651257E0,1.435693540E-2,-8.757730484E0
3.627309530E-1,4.378865242E0,0.000000000E0,-8.738588333E0
3.648417340E-1,4.383651257E0,4.785645287E-3,-8.752944946E0
3.669525150E-1,4.388436794E0,-4.785645287E-3,-8.733802795E0
3.690632960E-1,4.383651257E0,0.000000000E0,-8.690732002E0
3.711740780E-1,4.378865242E0,-3.828516230E-2,-8.690732002E0
3.732848590E-1,4.398007870E0,-2.871387079E-2,-8.676374435E0
3.753956400E-1,4.402793884E0,-4.307080805E-2,-8.652446747E0
3.775064210E-1,4.426722050E0,-7.657032460E-2,-8.647661209E0
3.796172030E-1,4.407579422E0,-6.699903309E-2,-8.628518105E0
3.817279840E-1,4.421936035E0,-7.657032460E-2,-8.642875671E0
3.838387650E-1,4.441078663E0,-9.571290761E-2,-8.633303642E0
3.859495460E-1,4.450650215E0,-9.571290761E-2,-8.642875671E0
3.880603280E-1,4.445864677E0,-9.571290761E-2,-8.676374435E0
3.901711090E-1,4.450650215E0,-1.148554832E-1,-8.681160927E0
3.922818900E-1,4.436293125E0,-1.100698411E-1,-8.690732002E0
3.943926710E-1,4.460221291E0,-1.052841991E-1,-8.714659691E0
3.965034530E-1,4.450650215E0,-1.052841991E-1,-8.719446182E0
3.986142340E-1,4.455435753E0,-9.571290761E-2,-8.729017258E0
4.007250150E-1,4.445864677E0,-1.244267747E-1,-8.748159409E0
4.028357960E-1,4.445864677E0,-1.148554832E-1,-8.767302513E0
4.049465780E-1,4.441078663E0,-1.052841991E-1,-8.762516975E0
4.070573590E-1,4.421936035E0,-9.571290761E-2,-8.776873589E0
4.091680880E-1,4.421936035E0,-1.004985496E-1,-8.772088051E0
4.112788690E-1,4.412364960E0,-9.092725813E-2,-8.796015739E0
4.133896510E-1,4.393222332E0,-8.614161611E-2,-8.791230202E0
4.155004320E-1,4.393222332E0,-8.614161611E-2,-8.767302513E0
4.176112130E-1,4.369294167E0,-8.135596663E-2,-8.772088051E0
4.197219940E-1,4.335794449E0,-7.178468257E-2,-8.752944946E0
4.218327760E-1,4.354937077E0,-7.657032460E-2,-8.757730484E0
4.239435570E-1,4.326223373E0,-7.178468257E-2,-8.738588333E0
4.260543380E-1,4.331008911E0,-7.657032460E-2,-8.738588333E0
4.281651190E-1,4.321437836E0,-5.742774159E-2,-8.719446182E0
4.302759010E-1,4.321437836E0,-6.221338734E-2,-8.724231720E0
4.323866820E-1,4.335794449E0,-5.264209956E-2,-8.690732002E0
4.344974630E-1,4.335794449E0,-5.264209956E-2,-8.700303078E0
4.366082440E-1,4.321437836E0,-5.742774159E-2,-8.695517540E0
4.387190260E-1,4.340580463E0,-5.742774159E-2,-8.676374435E0
4.408298070E-1,4.335794449E0,-5.264209956E-2,-8.695517540E0
4.429405880E-1,4.335794449E0,-4.307080805E-2,-8.681160927E0
4.450513690E-1,4.350151539E0,-4.785645381E-2,-8.695517540E0
4.471621510E-1,4.335794449E0,-4.785645381E-2,-8.685946465E0
4.492729320E-1,4.350151539E0,-4.307080805E-2,-8.700303078E0
4.513837130E-1,4.350151539E0,-4.307080805E-2,-8.681160927E0
4.534944940E-1,4.364508629E0,-4.785645381E-2,-8.666803360E0
4.556052760E-1,4.350151539E0,-4.785645381E-2,-8.652446747E0
4.577160570E-1,4.350151539E0,-4.307080805E-2,-8.638090134E0
4.598267860E-1,4.350151539E0,-3.828516230E-2,-8.647661209E0
4.619375670E-1,4.378865242E0,-5.264209956E-2,-8.623732567E0
4.640483480E-1,4.378865242E0,-3.349951655E-2,-8.614161491E0
4.661591300E-1,4.383651257E0,-4.785645381E-2,-8.628518105E0
4.682699110E-1,4.407579422E0,-4.307080805E-2,-8.614161491E0
4.703806920E-1,4.421936035E0,-2.871387079E-2,-8.590232849E0
4.724914730E-1,4.431507587E0,-1.435693540E-2,-8.575876236E0
4.746022550E-1,4.445864677E0,0.000000000E0,-8.595019341E0
4.767130360E-1,4.465006828E0,-9.571290575E-3,-8.604590416E0
4.788238170E-1,4.493721008E0,9.571290575E-3,-8.590232849E0
4.809345980E-1,4.503292084E0,1.435693540E-2,-8.580661774E0
4.830453800E-1,4.536791801E0,2.871387079E-2,-8.580661774E0
4.851561610E-1,4.551148891E0,2.871387079E-2,-8.599804878E0
4.872669420E-1,4.565505505E0,3.349951655E-2,-8.595019341E0
4.893777230E-1,4.579862595E0,3.828516230E-2,-8.599804878E0
4.914885050E-1,4.594219685E0,3.349951655E-2,-8.642875671E0
4.935992860E-1,4.622933388E0,2.871387079E-2,-8.647661209E0
4.957100670E-1,4.637290478E0,1.435693540E-2,-8.662017822E0
4.978208480E-1,4.637290478E0,1.914258115E-2,-8.657232285E0
4.999316300E-1,4.651647091E0,2.392822690E-2,-8.662017822E0
5.020424110E-1,4.656432629E0,-4.785645287E-3,-8.662017822E0
5.041523070E-1,4.670789719E0,4.785645287E-3,-8.666803360E0
5.062639730E-1,4.680361271E0,-9.571290575E-3,-8.671588898E0
5.083747550E-1,4.689932346E0,-1.914258115E-2,-8.642875671E0
5.104855360E-1,4.694717884E0,-1.914258115E-2,-8.642875671E0
5.125962650E-1,4.704289436E0,-1.914258115E-2,-8.647661209E0
5.147070460E-1,4.718646049E0,-3.349951655E-2,-8.647661209E0
5.168178280E-1,4.747360229E0,-3.349951655E-2,-8.604590416E0
5.189286090E-1,4.756931305E0,-3.349951655E-2,-8.604590416E0
5.210393900E-1,4.785645485E0,-3.828516230E-2,-8.628518105E0
5.231501710E-1,4.800002098E0,-1.435693540E-2,-8.604590416E0
5.252609530E-1,4.809573650E0,-9.571290575E-3,-8.618947029E0
5.273717340E-1,4.843072891E0,0.000000000E0,-8.652446747E0
5.294825150E-1,4.857429981E0,0.000000000E0,-8.671588898E0
5.315932960E-1,4.905286312E0,0.000000000E0,-8.700303078E0
5.337040780E-1,4.938786030E0,-9.571290575E-3,-8.709874153E0
5.358148590E-1,4.953142643E0,-1.435693540E-2,-8.757730484E0
5.379256400E-1,4.977071285E0,0.000000000E0,-8.772088051E0
5.400364210E-1,4.972285271E0,-1.435693540E-2,-8.786444664E0
5.421472030E-1,4.981856823E0,-9.571290575E-3,-8.786444664E0
5.442579840E-1,4.972285271E0,-4.785645287E-3,-8.800801277E0
5.463687650E-1,4.957928658E0,1.435693540E-2,-8.791230202E0
5.484795460E-1,4.934000492E0,4.785645287E-3,-8.800801277E0
5.505903280E-1,4.895715237E0,0.000000000E0,-8.796015739E0
5.527011090E-1,4.852644444E0,-4.785645287E-3,-8.776873589E0
5.548118900E-1,4.823930264E0,1.914258115E-2,-8.738588333E0
5.569226710E-1,4.795216560E0,2.871387079E-2,-8.681160927E0
5.590334530E-1,4.771288395E0,1.435693540E-2,-8.652446747E0
5.611442340E-1,4.756931305E0,9.571290575E-3,-8.614161491E0
5.632549630E-1,4.723432064E0,4.785645287E-3,-8.604590416E0
5.653657440E-1,4.709074974E0,-2.392822690E-2,-8.590232849E0
5.674765260E-1,4.685146809E0,0.000000000E0,-8.566305161E0
5.695873070E-1,4.680361271E0,0.000000000E0,-8.575876236E0
5.716980880E-1,4.689932346E0,-4.785645287E-3,-8.595019341E0
5.738088690E-1,4.680361271E0,1.435693540E-2,-8.623732567E0
5.759196510E-1,4.675575256E0,2.392822690E-2,-8.633303642E0
5.780304320E-1,4.661218643E0,5.264209956E-2,-8.666803360E0
5.801412130E-1,4.651647091E0,6.221338734E-2,-8.700303078E0
5.822519940E-1,4.637290478E0,4.307080805E-2,-8.714659691E0
5.843627760E-1,4.618147850E0,6.221338734E-2,-8.772088051E0
5.864735570E-1,4.618147850E0,5.264209956E-2,-8.796015739E0
5.885843380E-1,4.622933388E0,3.828516230E-2,-8.848658562E0
5.906951190E-1,4.599005222E0,3.349951655E-2,-8.882157326E0
5.928059010E-1,4.555934429E0,2.392822690E-2,-8.896514893E0
5.949166820E-1,4.517649174E0,9.571290575E-3,-8.824729919E0
5.970274630E-1,4.460221291E0,-1.914258115E-2,-8.748159409E0
5.991382440E-1,4.421936035E0,-2.392822690E-2,-8.633303642E0
6.012490260E-1,4.378865242E0,-4.307080805E-2,-8.532805443E0
6.033598070E-1,4.335794449E0,-3.349951655E-2,-8.446663857E0
6.054705880E-1,4.278367043E0,-5.264209956E-2,-8.374878883E0
6.075813690E-1,4.240081787E0,-3.828516230E-2,-8.355736732E0
6.096920980E-1,4.211368084E0,-6.221338734E-2,-8.288737297E0
6.118029320E-1,4.206582069E0,-5.264209956E-2,-8.279166222E0
6.139136610E-1,4.187439442E0,-7.178468257E-2,-8.288737297E0
6.160244420E-1,4.177868366E0,-4.307080805E-2,-8.303094864E0
6.181352230E-1,4.192225456E0,-4.785645381E-2,-8.370093346E0
6.202460050E-1,4.211368084E0,-6.699903309E-2,-8.432307243E0
6.223567860E-1,4.225724697E0,-8.135596663E-2,-8.494520187E0
6.244675670E-1,4.235296249E0,-8.614161611E-2,-8.571090698E0
6.265783480E-1,4.235296249E0,-9.092725813E-2,-8.647661209E0
6.286891300E-1,4.249652863E0,-9.571290761E-2,-8.719446182E0
6.307999110E-1,4.259224415E0,-9.571290761E-2,-8.767302513E0
6.329106920E-1,4.268795490E0,-8.135596663E-2,-8.786444664E0
6.350214730E-1,4.283152580E0,-9.092725813E-2,-8.815158844E0
6.371322550E-1,4.264009953E0,-7.657032460E-2,-8.829515457E0
6.392430360E-1,4.268795490E0,-8.135596663E-2,-8.815158844E0
6.413538170E-1,4.268795490E0,-8.135596663E-2,-8.762516975E0
6.434645980E-1,4.273581028E0,-5.742774159E-2,-8.762516975E0
6.455753800E-1,4.259224415E0,-6.699903309E-2,-8.700303078E0
6.476861610E-1,4.249652863E0,-7.657032460E-2,-8.676374435E0
6.497969420E-1,4.230510235E0,-8.614161611E-2,-8.628518105E0
6.519077230E-1,4.220939159E0,-7.657032460E-2,-8.599804878E0
6.540185050E-1,4.216153622E0,-1.052841991E-1,-8.566305161E0
6.561292860E-1,4.211368084E0,-1.196411327E-1,-8.551948547E0
6.582400670E-1,4.225724697E0,-1.435693651E-1,-8.561519623E0
6.603507960E-1,4.220939159E0,-1.435693651E-1,-8.590232849E0
6.624615780E-1,4.235296249E0,-1.818545163E-1,-8.628518105E0
6.645723590E-1,4.230510235E0,-1.962114573E-1,-8.647661209E0
6.666831400E-1,4.230510235E0,-1.914258152E-1,-8.676374435E0
6.687939210E-1,4.211368084E0,-2.057827413E-1,-8.685946465E0
6.709047030E-1,4.225724697E0,-2.392822653E-1,-8.695517540E0
6.730154840E-1,4.220939159E0,-2.488535494E-1,-8.705088615E0
6.751262650E-1,4.192225456E0,-2.536391914E-1,-8.714659691E0
6.772370460E-1,4.201796532E0,-2.727817893E-1,-8.705088615E0
6.793478280E-1,4.197010994E0,-2.632105052E-1,-8.657232285E0
6.814586090E-1,4.206582069E0,-2.871387303E-1,-8.647661209E0
6.835693900E-1,4.225724697E0,-3.014956415E-1,-8.647661209E0
6.856801710E-1,4.254438877E0,-3.014956415E-1,-8.638090134E0
6.877909530E-1,4.273581028E0,-3.062812984E-1,-8.633303642E0
6.899017340E-1,4.302295208E0,-3.158525825E-1,-8.618947029E0
6.920125150E-1,4.331008911E0,-3.062812984E-1,-8.604590416E0
6.941232960E-1,4.335794449E0,-3.110669553E-1,-8.609375954E0
6.962340780E-1,4.388436794E0,-3.062812984E-1,-8.604590416E0
6.983448590E-1,4.412364960E0,-3.014956415E-1,-8.590232849E0
7.004556400E-1,4.465006828E0,-3.158525825E-1,-8.585447311E0
7.025664210E-1,4.479363918E0,-3.254238665E-1,-8.618947029E0
7.046772030E-1,4.522434711E0,-3.206382394E-1,-8.638090134E0
7.067879840E-1,4.560719967E0,-3.110669553E-1,-8.657232285E0
7.088987650E-1,4.579862595E0,-2.967100143E-1,-8.690732002E0
7.110094940E-1,4.594219685E0,-3.014956415E-1,-8.724231720E0
7.131202760E-1,4.603790760E0,-2.967100143E-1,-8.748159409E0
7.152310570E-1,4.594219685E0,-3.062812984E-1,-8.781659126E0
7.173418380E-1,4.599005222E0,-3.014956415E-1,-8.776873589E0
7.194526190E-1,4.594219685E0,-2.823530734E-1,-8.786444664E0
7.215634010E-1,4.575077057E0,-2.727817893E-1,-8.772088051E0
7.236741820E-1,4.546362877E0,-2.488535494E-1,-8.800801277E0
7.257849630E-1,4.508078098E0,-2.440679073E-1,-8.800801277E0
7.278957440E-1,4.484149456E0,-2.009970993E-1,-8.800801277E0
7.300064730E-1,4.460221291E0,-1.866401732E-1,-8.805587769E0
7.321173070E-1,4.407579422E0,-1.722832322E-1,-8.791230202E0
7.342280880E-1,4.364508629E0,-1.483550072E-1,-8.805587769E0
7.363388690E-1,4.335794449E0,-1.100698411E-1,-8.819944382E0
7.384496510E-1,4.335794449E0,-1.004985496E-1,-8.810373306E0
7.405604320E-1,4.297509670E0,-7.178468257E-2,-8.805587769E0
7.426712130E-1,4.264009953E0,-5.742774159E-2,-8.829515457E0
7.447819940E-1,4.244867325E0,-2.871387079E-2,-8.834300995E0
7.468927760E-1,4.225724697E0,-9.571290575E-3,-8.829515457E0
7.490035570E-1,4.225724697E0,2.871387079E-2,-8.839086533E0
7.511143380E-1,4.216153622E0,4.307080805E-2,-8.819944382E0
7.532251190E-1,4.206582069E0,5.742774159E-2,-8.819944382E0
7.553359010E-1,4.235296249E0,9.571290761E-2,-8.834300995E0
7.574466820E-1,4.235296249E0,1.196411327E-1,-8.810373306E0
7.595574630E-1,4.225724697E0,1.339980662E-1,-8.791230202E0
7.616681920E-1,4.254438877E0,1.531406492E-1,-8.772088051E0
7.637789730E-1,4.254438877E0,1.818545163E-1,-8.757730484E0
7.658897550E-1,4.273581028E0,1.818545163E-1,-8.729017258E0
7.680005360E-1,4.292723656E0,2.105683982E-1,-8.714659691E0
7.701113170E-1,4.302295208E0,2.057827413E-1,-8.685946465E0
7.722220980E-1,4.335794449E0,2.297109663E-1,-8.662017822E0
7.743328800E-1,4.359723091E0,2.440679073E-1,-8.657232285E0
7.764436610E-1,4.354937077E0,2.632105052E-1,-8.623732567E0
7.785544420E-1,4.364508629E0,2.823530734E-1,-8.609375954E0
7.806652230E-1,4.378865242E0,2.919243574E-1,-8.623732567E0
7.827760050E-1,4.364508629E0,2.919243574E-1,-8.585447311E0
7.848867860E-1,4.378865242E0,3.110669553E-1,-8.585447311E0
7.869975670E-1,4.350151539E0,3.397808075E-1,-8.595019341E0
7.891083480E-1,4.364508629E0,3.637090325E-1,-8.575876236E0
7.912191300E-1,4.345366001E0,3.684946895E-1,-8.566305161E0
7.933299110E-1,4.331008911E0,3.972085714E-1,-8.537590981E0
7.954406920E-1,4.331008911E0,4.019941986E-1,-8.551948547E0
7.975514730E-1,4.331008911E0,4.307080805E-1,-8.551948547E0
7.996622550E-1,4.311866283E0,4.498506486E-1,-8.556734085E0
8.017730360E-1,4.307080746E0,4.785645306E-1,-8.566305161E0
8.038838170E-1,4.307080746E0,4.833501875E-1,-8.575876236E0
8.059945980E-1,4.292723656E0,4.977070987E-1,-8.599804878E0
8.081053280E-1,4.292723656E0,4.833501875E-1,-8.623732567E0
8.102161090E-1,4.259224415E0,4.833501875E-1,-8.609375954E0
8.123268900E-1,4.264009953E0,4.642075896E-1,-8.623732567E0
8.144377230E-1,4.254438877E0,4.498506486E-1,-8.604590416E0
8.165484530E-1,4.254438877E0,4.450650215E-1,-8.638090134E0
8.186592340E-1,4.235296249E0,3.924229145E-1,-8.623732567E0
8.207700150E-1,4.230510235E0,3.828516304E-1,-8.647661209E0
8.228807960E-1,4.225724697E0,3.589234054E-1,-8.657232285E0
8.249915780E-1,4.206582069E0,3.493520916E-1,-8.666803360E0
8.271023590E-1,4.235296249E0,3.302095234E-1,-8.671588898E0
8.292131400E-1,4.216153622E0,3.349951804E-1,-8.685946465E0
8.313239210E-1,4.211368084E0,3.158525825E-1,-8.671588898E0
8.334347030E-1,4.216153622E0,2.871387303E-1,-8.700303078E0
8.355454840E-1,4.244867325E0,2.823530734E-1,-8.690732002E0
8.376562650E-1,4.264009953E0,2.775674164E-1,-8.695517540E0
8.397670460E-1,4.273581028E0,2.823530734E-1,-8.714659691E0
8.418778280E-1,4.297509670E0,2.823530734E-1,-8.714659691E0
8.439886090E-1,4.321437836E0,2.775674164E-1,-8.705088615E0
8.460993900E-1,4.331008911E0,2.679961324E-1,-8.714659691E0
8.482101710E-1,4.359723091E0,2.727817893E-1,-8.719446182E0
8.503209530E-1,4.359723091E0,2.536391914E-1,-8.714659691E0
8.524317340E-1,4.388436794E0,2.536391914E-1,-8.705088615E0
8.545425150E-1,4.407579422E0,2.488535494E-1,-8.695517540E0
8.566532960E-1,4.436293125E0,2.344966233E-1,-8.695517540E0
8.587640260E-1,4.445864677E0,2.344966233E-1,-8.676374435E0
8.608748070E-1,4.474578381E0,2.105683982E-1,-8.690732002E0
8.629856400E-1,4.445864677E0,2.057827413E-1,-8.700303078E0
8.650963690E-1,4.426722050E0,1.866401732E-1,-8.709874153E0
8.672071510E-1,4.407579422E0,1.770688742E-1,-8.690732002E0
8.693179320E-1,4.421936035E0,1.531406492E-1,-8.690732002E0
8.714287130E-1,4.407579422E0,1.483550072E-1,-8.685946465E0
8.735394940E-1,4.407579422E0,1.435693651E-1,-8.700303078E0
8.756502760E-1,4.383651257E0,1.292124242E-1,-8.685946465E0
8.777610570E-1,4.340580463E0,1.244267747E-1,-8.666803360E0
8.798718380E-1,4.326223373E0,1.100698411E-1,-8.666803360E0
8.819826190E-1,4.273581028E0,1.052841991E-1,-8.671588898E0
8.840934010E-1,4.235296249E0,1.100698411E-1,-8.676374435E0
8.862041820E-1,4.177868366E0,1.004985496E-1,-8.657232285E0
8.883149630E-1,4.130012035E0,1.100698411E-1,-8.690732002E0
8.904257440E-1,4.067798615E0,1.004985496E-1,-8.729017258E0
8.925365260E-1,4.039084435E0,9.571290761E-2,-8.729017258E0
8.946473070E-1,3.986442566E0,1.052841991E-1,-8.752944946E0
8.967580880E-1,3.952943087E0,1.052841991E-1,-8.752944946E0
8.988688690E-1,3.924229145E0,8.614161611E-2,-8.781659126E0
9.009796510E-1,3.914657831E0,8.135596663E-2,-8.791230202E0
9.030904320E-1,3.890729666E0,8.135596663E-2,-8.819944382E0
9.052011610E-1,3.857230186E0,6.699903309E-2,-8.829515457E0
9.073119940E-1,3.842873096E0,7.178468257E-2,-8.829515457E0
9.094227230E-1,3.838087559E0,6.699903309E-2,-8.839086533E0
9.115335050E-1,3.823730469E0,8.135596663E-2,-8.863015175E0
9.136442860E-1,3.799802303E0,9.092725813E-2,-8.848658562E0
9.157550670E-1,3.785445452E0,9.092725813E-2,-8.882157326E0
9.178658480E-1,3.785445452E0,9.571290761E-2,-8.843872070E0
9.199766300E-1,3.785445452E0,9.092725813E-2,-8.834300995E0
9.220874110E-1,3.775874138E0,9.092725813E-2,-8.829515457E0
9.241981920E-1,3.795016766E0,8.135596663E-2,-8.815158844E0
9.263089730E-1,3.804588079E0,1.004985496E-1,-8.796015739E0
9.284197550E-1,3.828516245E0,9.092725813E-2,-8.796015739E0
9.305305360E-1,3.847658873E0,1.100698411E-1,-8.800801277E0
9.326413170E-1,3.862015724E0,1.148554832E-1,-8.796015739E0
9.347520980E-1,3.866801500E0,1.004985496E-1,-8.800801277E0
9.368628800E-1,3.914657831E0,8.614161611E-2,-8.796015739E0
9.389736610E-1,3.914657831E0,9.092725813E-2,-8.800801277E0
9.410844420E-1,3.943371773E0,9.092725813E-2,-8.781659126E0
9.431952230E-1,3.962514400E0,7.178468257E-2,-8.757730484E0
9.453060050E-1,3.996013880E0,7.657032460E-2,-8.738588333E0
9.474167860E-1,4.010370731E0,6.699903309E-2,-8.709874153E0
9.495275670E-1,4.072584152E0,7.178468257E-2,-8.700303078E0
9.516383480E-1,4.067798615E0,8.614161611E-2,-8.628518105E0
9.537491300E-1,4.086941242E0,6.221338734E-2,-8.595019341E0
