"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.835459387E1,-2.550360374E-2,-3.680460155E-2,1.082757786E-1
1.835670465E1,-2.550360374E-2,-4.046979174E-2,1.046105921E-1
1.835881543E1,-2.550360374E-2,-4.046979174E-2,1.009454057E-1
1.836092616E1,-2.672533318E-2,-4.657844082E-2,9.850194305E-2
1.836303694E1,-2.672533318E-2,-5.024362728E-2,9.483675659E-2
1.836514772E1,-2.794706449E-2,-5.146535859E-2,9.117157012E-2
1.836725851E1,-2.916879393E-2,-5.268708616E-2,8.628465235E-2
1.836936929E1,-3.161225095E-2,-5.757400393E-2,8.261945844E-2
1.837148007E1,-3.405570984E-2,-6.246092543E-2,7.895427197E-2
1.837359085E1,-3.405570984E-2,-6.246092543E-2,7.528908551E-2
1.837570163E1,-3.772090003E-2,-6.856957078E-2,7.040216774E-2
1.837781241E1,-3.772090003E-2,-7.223475724E-2,6.795870513E-2
1.837992314E1,-3.894263133E-2,-7.834340632E-2,6.429351866E-2
1.838203397E1,-4.260781780E-2,-8.567378670E-2,5.940660089E-2
1.838414476E1,-4.260781780E-2,-9.056070447E-2,5.574141070E-2
1.838625554E1,-4.382954910E-2,-1.003345400E-1,5.329795182E-2
1.838836632E1,-4.627300799E-2,-1.039997265E-1,4.841103405E-2
1.839047710E1,-4.627300799E-2,-1.137735620E-1,4.596757516E-2
1.839258788E1,-4.627300799E-2,-1.198822111E-1,4.108065739E-2
1.839469866E1,-4.871646687E-2,-1.308777779E-1,3.741546720E-2
1.839680944E1,-4.871646687E-2,-1.406516135E-1,3.375028074E-2
1.839892022E1,-4.993819445E-2,-1.504254490E-1,3.008509055E-2
1.840103100E1,-5.238165334E-2,-1.601992846E-1,2.641990222E-2
1.840314179E1,-4.993819445E-2,-1.711948514E-1,2.153298259E-2
1.840525257E1,-5.238165334E-2,-1.846338809E-1,1.786779426E-2
1.840736335E1,-5.604684353E-2,-1.944077164E-1,1.542433538E-2
1.840947413E1,-5.360338464E-2,-2.066250145E-1,1.298087649E-2
1.841158491E1,-5.482511222E-2,-2.163988501E-1,8.093958721E-3
1.841369569E1,-5.604684353E-2,-2.298378795E-1,4.428769462E-3
1.841580642E1,-5.849030241E-2,-2.457203567E-1,7.635809598E-4
1.841791720E1,-5.971203372E-2,-2.579376400E-1,-2.901607659E-3
1.842002798E1,-6.215549260E-2,-2.689332068E-1,-9.010255337E-3
1.842213876E1,-6.215549260E-2,-2.811505198E-1,-1.145371422E-2
1.842424955E1,-6.215549260E-2,-2.945895493E-1,-1.511890348E-2
1.842636033E1,-6.704241037E-2,-3.080285788E-1,-2.000582218E-2
1.842847111E1,-6.948586553E-2,-3.202458620E-1,-2.367101051E-2
1.843058189E1,-6.948586553E-2,-3.349066079E-1,-2.611446939E-2
1.843269267E1,-7.192932814E-2,-3.471239209E-1,-3.100138716E-2
1.843480345E1,-7.192932814E-2,-3.593412042E-1,-3.588830680E-2
1.843691423E1,-7.437278330E-2,-3.740019500E-1,-3.955349326E-2
1.843902502E1,-7.559451461E-2,-3.849975169E-1,-4.199695215E-2
1.844113580E1,-7.681624591E-2,-3.996582925E-1,-4.688387364E-2
1.844324658E1,-7.925970852E-2,-4.106538594E-1,-5.054906011E-2
1.844535736E1,-7.925970852E-2,-4.253146052E-1,-5.421425030E-2
1.844746814E1,-7.803797722E-2,-4.375318885E-1,-5.910116807E-2
1.844957892E1,-8.414662629E-2,-4.497492015E-1,-6.276635826E-2
1.845168970E1,-8.170316368E-2,-4.619664848E-1,-6.643154472E-2
1.845380048E1,-8.292489499E-2,-4.717403352E-1,-7.009673119E-2
1.845591126E1,-8.536835015E-2,-4.864010811E-1,-7.376192510E-2
1.845802205E1,-8.659008145E-2,-4.973966479E-1,-7.620538026E-2
1.846013278E1,-8.781181276E-2,-5.071704984E-1,-7.987056673E-2
1.846224356E1,-8.781181276E-2,-5.181660652E-1,-8.597921580E-2
1.846435434E1,-9.392046183E-2,-5.279398561E-1,-8.842267841E-2
1.846646512E1,-9.514218569E-2,-5.377137065E-1,-9.086613357E-2
1.846857590E1,-9.758564830E-2,-5.450441241E-1,-9.575305134E-2
1.847068668E1,-9.758564830E-2,-5.523744822E-1,-9.941824526E-2
1.847279746E1,-1.024725661E-1,-5.633700490E-1,-1.030834317E-1
1.847490824E1,-1.073594838E-1,-5.670352578E-1,-1.079703495E-1
1.847701903E1,-1.061377525E-1,-5.755873322E-1,-1.116355360E-1
1.847912981E1,-1.073594838E-1,-5.816959739E-1,-1.165224537E-1
1.848124059E1,-1.110246703E-1,-5.878046155E-1,-1.177441850E-1
1.848335137E1,-1.122464016E-1,-5.902481079E-1,-1.226311028E-1
1.848546215E1,-1.146898642E-1,-5.963567495E-1,-1.262962967E-1
1.848757293E1,-1.122464016E-1,-6.000219584E-1,-1.311832070E-1
1.848968371E1,-1.159115955E-1,-6.049088240E-1,-1.324049383E-1
1.849179449E1,-1.146898642E-1,-6.073523164E-1,-1.372918636E-1
1.849390528E1,-1.146898642E-1,-6.110175252E-1,-1.409570426E-1
1.849601606E1,-1.159115955E-1,-6.134609580E-1,-1.446222365E-1
1.849812684E1,-1.134681329E-1,-6.159043908E-1,-1.482874304E-1
1.850023762E1,-1.122464016E-1,-6.195695996E-1,-1.519526094E-1
1.850234840E1,-1.110246703E-1,-6.220130324E-1,-1.543960720E-1
1.850445918E1,-1.110246703E-1,-6.244565248E-1,-1.592829973E-1
1.850656996E1,-1.085812151E-1,-6.244565248E-1,-1.629481763E-1
1.850868069E1,-1.061377525E-1,-6.256782413E-1,-1.641699076E-1
1.851079147E1,-1.049160287E-1,-6.256782413E-1,-1.690568328E-1
1.851290226E1,-1.049160287E-1,-6.293434501E-1,-1.715002805E-1
1.851501304E1,-1.036942974E-1,-6.268999577E-1,-1.751654744E-1
1.851712382E1,-1.049160287E-1,-6.281217337E-1,-1.788306683E-1
1.851923465E1,-1.073594838E-1,-6.244565248E-1,-1.812741160E-1
1.852134538E1,-1.073594838E-1,-6.232348084E-1,-1.849393100E-1
1.852345616E1,-1.085812151E-1,-6.220130324E-1,-1.886045039E-1
1.852556694E1,-1.122464016E-1,-6.195695996E-1,-1.922696829E-1
1.852767772E1,-1.134681329E-1,-6.220130324E-1,-1.947131455E-1
1.852978851E1,-1.146898642E-1,-6.159043908E-1,-1.996000707E-1
1.853189929E1,-1.146898642E-1,-6.134609580E-1,-2.032652497E-1
1.853401007E1,-1.183550507E-1,-6.097957492E-1,-2.069304436E-1
1.853612085E1,-1.195767820E-1,-6.122392416E-1,-2.093739063E-1
1.853823163E1,-1.195767820E-1,-6.097957492E-1,-2.142608166E-1
1.854034241E1,-1.207985133E-1,-6.073523164E-1,-2.167042792E-1
1.854245319E1,-1.195767820E-1,-6.061306000E-1,-2.203694731E-1
1.854456397E1,-1.183550507E-1,-6.061306000E-1,-2.228129357E-1
1.854667476E1,-1.146898642E-1,-6.049088240E-1,-2.264781147E-1
1.854878554E1,-1.183550507E-1,-6.024653912E-1,-2.313650399E-1
1.855089632E1,-1.134681329E-1,-6.036871076E-1,-2.350302190E-1
1.855300710E1,-1.122464016E-1,-6.061306000E-1,-2.362519503E-1
1.855511788E1,-1.122464016E-1,-6.061306000E-1,-2.399171442E-1
1.855722861E1,-1.098029464E-1,-6.061306000E-1,-2.435823381E-1
1.855933944E1,-1.085812151E-1,-6.085740328E-1,-2.472475171E-1
1.856145022E1,-1.085812151E-1,-6.110175252E-1,-2.509126961E-1
1.856356095E1,-1.049160287E-1,-6.134609580E-1,-2.533561587E-1
1.856567179E1,-1.036942974E-1,-6.159043908E-1,-2.570213675E-1
1.856778252E1,-1.049160287E-1,-6.195695996E-1,-2.594648004E-1
1.856989330E1,-1.036942974E-1,-6.195695996E-1,-2.631300092E-1
1.857200408E1,-1.036942974E-1,-6.232348084E-1,-2.667951882E-1
1.857411486E1,-1.061377525E-1,-6.281217337E-1,-2.704603672E-1
1.857622564E1,-1.061377525E-1,-6.317868829E-1,-2.729038298E-1
1.857833642E1,-1.085812151E-1,-6.378955245E-1,-2.765690386E-1
1.858044720E1,-1.110246703E-1,-6.415607333E-1,-2.790125012E-1
1.858255798E1,-1.134681329E-1,-6.488910913E-1,-2.826776803E-1
1.858466876E1,-1.122464016E-1,-6.525563002E-1,-2.875646055E-1
1.858677955E1,-1.134681329E-1,-6.586649418E-1,-2.887863219E-1
1.858889033E1,-1.146898642E-1,-6.672170758E-1,-2.912297845E-1
1.859100111E1,-1.159115955E-1,-6.745474339E-1,-2.961167097E-1
1.859311189E1,-1.183550507E-1,-6.818777919E-1,-2.997818887E-1
1.859522267E1,-1.171333194E-1,-6.904299259E-1,-3.034470677E-1
1.859733345E1,-1.171333194E-1,-6.977602839E-1,-3.058905303E-1
1.859944423E1,-1.183550507E-1,-7.087558508E-1,-3.083339930E-1
1.860155502E1,-1.159115955E-1,-7.173079848E-1,-3.119991720E-1
1.860366580E1,-1.171333194E-1,-7.295252681E-1,-3.144426346E-1
1.860577653E1,-1.159115955E-1,-7.392991185E-1,-3.193295598E-1
1.860788736E1,-1.146898642E-1,-7.490729094E-1,-3.217730224E-1
1.860999809E1,-1.110246703E-1,-7.612902522E-1,-3.254382014E-1
1.861210887E1,-1.098029464E-1,-7.722858191E-1,-3.278816640E-1
1.861421965E1,-1.098029464E-1,-7.832813859E-1,-3.291034102E-1
1.861633043E1,-1.073594838E-1,-7.942769527E-1,-3.339903057E-1
1.861844121E1,-1.073594838E-1,-8.064942360E-1,-3.376555145E-1
1.862055199E1,-1.085812151E-1,-8.138245940E-1,-3.388772309E-1
1.862266283E1,-1.098029464E-1,-8.272636533E-1,-3.425424397E-1
1.862477356E1,-1.110246703E-1,-8.382592201E-1,-3.462076187E-1
1.862688434E1,-1.122464016E-1,-8.504765034E-1,-3.486510813E-1
1.862899512E1,-1.134681329E-1,-8.602503538E-1,-3.523162603E-1
1.863110590E1,-1.146898642E-1,-8.712459207E-1,-3.559814394E-1
1.863321668E1,-1.159115955E-1,-8.834632039E-1,-3.572031856E-1
1.863532746E1,-1.171333194E-1,-8.932369947E-1,-3.608683646E-1
1.863743824E1,-1.207985133E-1,-9.030108452E-1,-3.633118272E-1
1.863954903E1,-1.195767820E-1,-9.127846956E-1,-3.669770062E-1
1.864165981E1,-1.232419685E-1,-9.201150537E-1,-3.706422150E-1
1.864377059E1,-1.232419685E-1,-9.298889041E-1,-3.730856776E-1
1.864588137E1,-1.244636998E-1,-9.384410381E-1,-3.755291104E-1
1.864799215E1,-1.220202371E-1,-9.482148290E-1,-3.791943192E-1
1.865010293E1,-1.244636998E-1,-9.592103958E-1,-3.816377819E-1
1.865221371E1,-1.220202371E-1,-9.665408134E-1,-3.840812445E-1
1.865432449E1,-1.220202371E-1,-9.738711715E-1,-3.877464235E-1
1.865643522E1,-1.207985133E-1,-9.812015295E-1,-3.889681399E-1
1.865854606E1,-1.195767820E-1,-9.873101711E-1,-3.914116025E-1
1.866065679E1,-1.183550507E-1,-9.934188724E-1,-3.938550651E-1
1.866276757E1,-1.171333194E-1,-1.000749230E0,-3.975202441E-1
1.866487835E1,-1.134681329E-1,-1.005636096E0,-3.987419903E-1
1.866698913E1,-1.146898642E-1,-1.009301305E0,-4.011854529E-1
1.866909991E1,-1.122464016E-1,-1.012966514E0,-4.036289155E-1
1.867121069E1,-1.122464016E-1,-1.015409946E0,-4.060723484E-1
1.867332147E1,-1.122464016E-1,-1.019075155E0,-4.097375572E-1
1.867543226E1,-1.122464016E-1,-1.021518588E0,-4.121810198E-1
1.867754304E1,-1.122464016E-1,-1.022740364E0,-4.146244824E-1
1.867965382E1,-1.098029464E-1,-1.023962140E0,-4.158461988E-1
1.868176460E1,-1.098029464E-1,-1.022740364E0,-4.195113778E-1
1.868387538E1,-1.110246703E-1,-1.023962140E0,-4.219548404E-1
1.868598616E1,-1.098029464E-1,-1.023962140E0,-4.231765866E-1
1.868809694E1,-1.134681329E-1,-1.022740364E0,-4.243983030E-1
1.869020772E1,-1.110246703E-1,-1.021518588E0,-4.280634820E-1
1.869231851E1,-1.110246703E-1,-1.021518588E0,-4.292852283E-1
1.869442929E1,-1.122464016E-1,-1.017853379E0,-4.317286909E-1
1.869654007E1,-1.110246703E-1,-1.014188290E0,-4.353938699E-1
1.869865085E1,-1.098029464E-1,-1.011744738E0,-4.353938699E-1
1.870076163E1,-1.073594838E-1,-1.009301305E0,-4.390590489E-1
1.870287241E1,-1.085812151E-1,-1.006857872E0,-4.415025115E-1
1.870498319E1,-1.049160287E-1,-1.003192663E0,-4.427242577E-1
1.870709397E1,-1.049160287E-1,-9.983057380E-1,-4.451677203E-1
1.870920470E1,-1.024725661E-1,-9.934188724E-1,-4.463894367E-1
1.871131548E1,-1.000291109E-1,-9.873101711E-1,-4.488328993E-1
1.871342627E1,-9.758564830E-2,-9.860884547E-1,-4.488328993E-1
1.871553705E1,-9.636391699E-2,-9.799798131E-1,-4.512763619E-1
1.871764783E1,-9.392046183E-2,-9.775363803E-1,-4.537198246E-1
1.871975861E1,-9.269873053E-2,-9.702059627E-1,-4.561632872E-1
1.872186939E1,-9.147699922E-2,-9.653190970E-1,-4.573850036E-1
1.872398017E1,-8.903354406E-2,-9.592103958E-1,-4.598284662E-1
1.872609095E1,-8.903354406E-2,-9.555452466E-1,-4.598284662E-1
1.872820173E1,-8.781181276E-2,-9.506583214E-1,-4.622719288E-1
1.873031252E1,-8.536835015E-2,-9.469931126E-1,-4.647153914E-1
1.873242330E1,-8.414662629E-2,-9.433279634E-1,-4.659371078E-1
1.873453408E1,-8.414662629E-2,-9.372192621E-1,-4.671588540E-1
1.873664486E1,-8.414662629E-2,-9.347758293E-1,-4.696022868E-1
1.873875564E1,-8.292489499E-2,-9.323323965E-1,-4.720457494E-1
1.874086642E1,-8.170316368E-2,-9.286671877E-1,-4.744892120E-1
1.874297720E1,-7.925970852E-2,-9.250019789E-1,-4.744892120E-1
1.874508798E1,-7.681624591E-2,-9.237802625E-1,-4.757109582E-1
1.874719876E1,-7.681624591E-2,-9.225585461E-1,-4.781544209E-1
1.874930955E1,-7.681624591E-2,-9.225585461E-1,-4.793761373E-1
1.875142028E1,-7.559451461E-2,-9.188933372E-1,-4.805978537E-1
1.875353106E1,-7.315105945E-2,-9.188933372E-1,-4.818195999E-1
1.875564189E1,-7.070759684E-2,-9.188933372E-1,-4.854847789E-1
1.875775267E1,-7.070759684E-2,-9.176716208E-1,-4.867065251E-1
1.875986345E1,-7.070759684E-2,-9.188933372E-1,-4.867065251E-1
1.876197418E1,-6.826414168E-2,-9.201150537E-1,-4.891499579E-1
1.876408496E1,-6.582067907E-2,-9.213368297E-1,-4.903717041E-1
1.876619574E1,-6.582067907E-2,-9.225585461E-1,-4.915934205E-1
1.876830653E1,-6.459894776E-2,-9.250019789E-1,-4.928151667E-1
1.877041731E1,-6.337722391E-2,-9.274454713E-1,-4.940368831E-1
1.877252809E1,-6.215549260E-2,-9.311106205E-1,-4.952586293E-1
1.877463887E1,-6.215549260E-2,-9.347758293E-1,-4.964803457E-1
1.877674965E1,-6.215549260E-2,-9.384410381E-1,-4.989238083E-1
1.877886043E1,-5.849030241E-2,-9.421061873E-1,-4.977020919E-1
1.878097121E1,-5.726857483E-2,-9.482148290E-1,-5.001455545E-1
1.878308199E1,-5.604684353E-2,-9.531017542E-1,-5.013672709E-1
1.878519278E1,-5.604684353E-2,-9.592103958E-1,-5.025889874E-1
1.878730356E1,-5.360338464E-2,-9.653190970E-1,-5.050324798E-1
1.878941434E1,-5.115992576E-2,-9.726494551E-1,-5.050324798E-1
1.879152512E1,-5.115992576E-2,-9.787580967E-1,-5.062541962E-1
1.879363590E1,-5.115992576E-2,-9.860884547E-1,-5.074759126E-1
1.879574668E1,-5.238165334E-2,-9.921970963E-1,-5.086976290E-1
1.879785746E1,-5.115992576E-2,-9.995275140E-1,-5.086976290E-1
1.879996824E1,-4.993819445E-2,-1.006857872E0,-5.111411214E-1
1.880207903E1,-5.238165334E-2,-1.015409946E0,-5.111411214E-1
1.880418981E1,-5.115992576E-2,-1.021518588E0,-5.123628378E-1
1.880630054E1,-4.993819445E-2,-1.026405573E0,-5.135845542E-1
1.880841137E1,-4.871646687E-2,-1.034957647E0,-5.160280466E-1
1.881052210E1,-5.238165334E-2,-1.039844513E0,-5.160280466E-1
1.881263288E1,-4.993819445E-2,-1.047174931E0,-5.172497630E-1
1.881474366E1,-4.993819445E-2,-1.056948781E0,-5.172497630E-1
1.881685444E1,-4.871646687E-2,-1.061835647E0,-5.172497630E-1
1.881896522E1,-4.749473557E-2,-1.070387840E0,-5.184714794E-1
1.882107601E1,-4.382954910E-2,-1.075274706E0,-5.184714794E-1
1.882318679E1,-4.627300799E-2,-1.082605124E0,-5.196931958E-1
1.882529757E1,-4.260781780E-2,-1.089935541E0,-5.209149122E-1
1.882740835E1,-4.016435891E-2,-1.096044183E0,-5.209149122E-1
1.882951913E1,-3.894263133E-2,-1.099709272E0,-5.221366882E-1
1.883162991E1,-4.016435891E-2,-1.105817914E0,-5.209149122E-1
1.883374069E1,-3.527744114E-2,-1.111926556E0,-5.209149122E-1
1.883585147E1,-3.527744114E-2,-1.114370108E0,-5.209149122E-1
1.883796226E1,-3.405570984E-2,-1.119256973E0,-5.233584046E-1
1.884007304E1,-3.405570984E-2,-1.122922182E0,-5.233584046E-1
1.884218382E1,-3.405570984E-2,-1.127809048E0,-5.245801210E-1
1.884429460E1,-3.283398226E-2,-1.125365615E0,-5.245801210E-1
1.884640538E1,-3.283398226E-2,-1.129030824E0,-5.258018374E-1
1.884851616E1,-3.283398226E-2,-1.130252600E0,-5.245801210E-1
1.885062694E1,-3.283398226E-2,-1.130252600E0,-5.270236135E-1
1.885273772E1,-3.283398226E-2,-1.127809048E0,-5.245801210E-1
1.885484850E1,-3.161225095E-2,-1.129030824E0,-5.258018374E-1
1.885695923E1,-3.161225095E-2,-1.127809048E0,-5.270236135E-1
1.885907002E1,-3.039052337E-2,-1.126587391E0,-5.270236135E-1
1.886118080E1,-3.039052337E-2,-1.124143958E0,-5.258018374E-1
1.886329163E1,-2.794706449E-2,-1.122922182E0,-5.270236135E-1
1.886540231E1,-2.672533318E-2,-1.118035316E0,-5.270236135E-1
1.886751314E1,-2.550360374E-2,-1.114370108E0,-5.270236135E-1
1.886962392E1,-2.306014486E-2,-1.110704899E0,-5.270236135E-1
1.887173470E1,-2.183841541E-2,-1.105817914E0,-5.270236135E-1
1.887384548E1,-1.939495653E-2,-1.099709272E0,-5.258018374E-1
1.887595627E1,-1.572976820E-2,-1.091157198E0,-5.258018374E-1
1.887806705E1,-1.450803876E-2,-1.086270332E0,-5.258018374E-1
1.888017783E1,-1.328630932E-2,-1.082605124E0,-5.245801210E-1
1.888228861E1,-9.621120058E-3,-1.075274706E0,-5.233584046E-1
1.888439939E1,-9.621120058E-3,-1.067944407E0,-5.245801210E-1
1.888651017E1,-5.955931731E-3,-1.059392214E0,-5.258018374E-1
1.888862095E1,-7.177661173E-3,-1.053283572E0,-5.245801210E-1
1.889073173E1,-4.734201822E-3,-1.047174931E0,-5.233584046E-1
1.889284252E1,-2.290742937E-3,-1.038622856E0,-5.221366882E-1
1.889495330E1,-2.290742937E-3,-1.030070782E0,-5.221366882E-1
1.889706408E1,1.527161949E-4,-1.023962140E0,-5.221366882E-1
1.889917486E1,1.527161949E-4,-1.015409946E0,-5.221366882E-1
1.890128559E1,1.527161949E-4,-1.009301305E0,-5.221366882E-1
1.890339642E1,3.817904973E-3,-9.995275140E-1,-5.221366882E-1
1.890550720E1,5.039634649E-3,-9.885319471E-1,-5.209149122E-1
1.890761793E1,6.261364091E-3,-9.812015295E-1,-5.209149122E-1
1.890972871E1,5.039634649E-3,-9.726494551E-1,-5.196931958E-1
1.891183949E1,8.704823442E-3,-9.665408134E-1,-5.172497630E-1
1.891395028E1,1.114828233E-2,-9.579886794E-1,-5.172497630E-1
1.891606106E1,1.237001177E-2,-9.506583214E-1,-5.172497630E-1
1.891817184E1,1.359174121E-2,-9.421061873E-1,-5.160280466E-1
1.892028262E1,1.725693047E-2,-9.335541129E-1,-5.160280466E-1
1.892239340E1,1.725693047E-2,-9.262236953E-1,-5.160280466E-1
1.892450418E1,2.214384824E-2,-9.188933372E-1,-5.135845542E-1
1.892661496E1,2.336557768E-2,-9.115629792E-1,-5.148062706E-1
1.892872569E1,2.458730713E-2,-9.078977704E-1,-5.123628378E-1
1.893083653E1,2.703076601E-2,-9.030108452E-1,-5.111411214E-1
1.893294731E1,2.825249545E-2,-8.969022036E-1,-5.123628378E-1
1.893505809E1,3.069595434E-2,-8.895718455E-1,-5.111411214E-1
1.893716887E1,3.191768378E-2,-8.883501291E-1,-5.086976290E-1
1.893927965E1,3.191768378E-2,-8.834632039E-1,-5.074759126E-1
1.894139043E1,3.313941509E-2,-8.797979951E-1,-5.062541962E-1
1.894350121E1,3.191768378E-2,-8.761327863E-1,-5.062541962E-1
1.894561199E1,3.558287397E-2,-8.724676371E-1,-5.074759126E-1
1.894772278E1,3.558287397E-2,-8.700241446E-1,-5.050324798E-1
1.894983356E1,3.436114267E-2,-8.688024282E-1,-5.038107038E-1
1.895194434E1,3.558287397E-2,-8.688024282E-1,-5.013672709E-1
1.895405512E1,3.436114267E-2,-8.663589954E-1,-5.025889874E-1
1.895616585E1,3.436114267E-2,-8.663589954E-1,-5.001455545E-1
1.895827668E1,3.680460155E-2,-8.626937866E-1,-5.001455545E-1
1.896038741E1,3.680460155E-2,-8.626937866E-1,-5.001455545E-1
1.896249819E1,3.802633286E-2,-8.626937866E-1,-4.977020919E-1
1.896460897E1,3.924806044E-2,-8.626937866E-1,-4.964803457E-1
1.896671976E1,3.924806044E-2,-8.651372194E-1,-4.964803457E-1
1.896883054E1,4.291325063E-2,-8.663589954E-1,-4.940368831E-1
1.897094132E1,4.291325063E-2,-8.675807118E-1,-4.952586293E-1
1.897305205E1,4.413498193E-2,-8.675807118E-1,-4.915934205E-1
1.897516288E1,4.413498193E-2,-8.700241446E-1,-4.903717041E-1
1.897727366E1,4.535670951E-2,-8.724676371E-1,-4.879282415E-1
1.897938444E1,4.535670951E-2,-8.749110699E-1,-4.879282415E-1
1.898149522E1,4.657844082E-2,-8.773545623E-1,-4.867065251E-1
1.898360601E1,4.535670951E-2,-8.797979951E-1,-4.842630625E-1
1.898571679E1,4.780016840E-2,-8.822414875E-1,-4.830413163E-1
1.898782757E1,4.535670951E-2,-8.859066367E-1,-4.818195999E-1
1.898993835E1,4.780016840E-2,-8.907935619E-1,-4.830413163E-1
1.899204913E1,4.535670951E-2,-8.920152783E-1,-4.805978537E-1
1.899415991E1,4.657844082E-2,-8.932369947E-1,-4.793761373E-1
1.899627069E1,4.780016840E-2,-8.956804872E-1,-4.769326746E-1
1.899838147E1,4.780016840E-2,-9.005674124E-1,-4.769326746E-1
1.900049226E1,4.780016840E-2,-9.030108452E-1,-4.757109582E-1
1.900260304E1,4.657844082E-2,-9.030108452E-1,-4.732674956E-1
1.900471382E1,4.657844082E-2,-9.042325616E-1,-4.720457494E-1
1.900682455E1,4.780016840E-2,-9.054543376E-1,-4.696022868E-1
1.900893533E1,4.657844082E-2,-9.078977704E-1,-4.683805704E-1
1.901104611E1,4.535670951E-2,-9.078977704E-1,-4.671588540E-1
1.901315689E1,4.535670951E-2,-9.078977704E-1,-4.659371078E-1
1.901526767E1,4.657844082E-2,-9.091194868E-1,-4.647153914E-1
1.901737845E1,4.780016840E-2,-9.078977704E-1,-4.622719288E-1
1.901948923E1,4.657844082E-2,-9.078977704E-1,-4.610501826E-1
1.902160002E1,4.657844082E-2,-9.054543376E-1,-4.598284662E-1
1.902371080E1,4.657844082E-2,-9.054543376E-1,-4.561632872E-1
1.902582158E1,4.657844082E-2,-9.042325616E-1,-4.549415410E-1
1.902793236E1,4.780016840E-2,-9.017891288E-1,-4.524980783E-1
1.903004314E1,4.902189970E-2,-8.993456960E-1,-4.512763619E-1
1.903215392E1,4.902189970E-2,-8.956804872E-1,-4.500546157E-1
1.903426470E1,4.780016840E-2,-8.932369947E-1,-4.476111531E-1
1.903637548E1,4.902189970E-2,-8.920152783E-1,-4.463894367E-1
1.903848626E1,4.902189970E-2,-8.883501291E-1,-4.439459741E-1
1.904059705E1,5.146535859E-2,-8.834632039E-1,-4.427242577E-1
1.904270783E1,5.146535859E-2,-8.773545623E-1,-4.390590489E-1
1.904481861E1,5.024362728E-2,-8.724676371E-1,-4.378373325E-1
1.904692939E1,5.146535859E-2,-8.675807118E-1,-4.353938699E-1
1.904904017E1,5.268708616E-2,-8.614720702E-1,-4.341721535E-1
1.905115095E1,5.268708616E-2,-8.529199362E-1,-4.317286909E-1
1.905326173E1,5.390881747E-2,-8.455895782E-1,-4.305069447E-1
1.905537252E1,5.635227636E-2,-8.394809365E-1,-4.280634820E-1
1.905748324E1,5.635227636E-2,-8.284853697E-1,-4.256200492E-1
1.905959403E1,5.513054505E-2,-8.223767281E-1,-4.231765866E-1
1.906170481E1,5.513054505E-2,-8.101593852E-1,-4.219548404E-1
1.906381559E1,5.757400393E-2,-8.016073108E-1,-4.195113778E-1
1.906592637E1,5.513054505E-2,-7.918334603E-1,-4.170679152E-1
1.906803715E1,5.757400393E-2,-7.796161771E-1,-4.158461988E-1
1.907014793E1,5.757400393E-2,-7.698423266E-1,-4.121810198E-1
1.907225871E1,5.635227636E-2,-7.600684762E-1,-4.109592736E-1
1.907436949E1,5.757400393E-2,-7.490729094E-1,-4.097375572E-1
1.907648028E1,5.757400393E-2,-7.380773425E-1,-4.072940946E-1
1.907859106E1,5.757400393E-2,-7.234166265E-1,-4.036289155E-1
1.908070184E1,5.879573524E-2,-7.160862088E-1,-4.011854529E-1
1.908281262E1,5.757400393E-2,-7.050906420E-1,-3.999637067E-1
1.908492340E1,5.757400393E-2,-6.904299259E-1,-3.975202441E-1
1.908703418E1,5.879573524E-2,-6.818777919E-1,-3.950767815E-1
1.908914496E1,6.001746282E-2,-6.708822250E-1,-3.938550651E-1
1.909125574E1,6.123919412E-2,-6.598866582E-1,-3.914116025E-1
1.909336653E1,6.246092543E-2,-6.501128674E-1,-3.889681399E-1
1.909547731E1,6.490438432E-2,-6.391173005E-1,-3.865246773E-1
1.909758809E1,6.490438432E-2,-6.281217337E-1,-3.828594983E-1
