"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.316030656E1,-9.667637348E-1,1.062790900E-1,-8.581428528E-1
4.316530656E1,-9.994707108E-1,1.045001820E-1,-8.736019135E-1
4.317030656E1,-1.033563852E0,1.075785756E-1,-8.696756363E-1
4.317530656E1,-1.062684059E0,1.101194173E-1,-8.470859528E-1
4.318030656E1,-1.099494696E0,1.135939434E-1,-8.537321091E-1
4.318530656E1,-1.137605071E0,1.174609959E-1,-8.327865601E-1
4.319030656E1,-1.171521425E0,1.140546724E-1,-8.298912048E-1
4.319530656E1,-1.214055419E0,1.196284741E-1,-8.031044006E-1
4.320030656E1,-1.240341544E0,1.220651567E-1,-7.979202271E-1
4.320530656E1,-1.269328356E0,1.346647888E-1,-8.020496368E-1
4.321030656E1,-1.295349956E0,1.273818761E-1,-8.206214905E-1
4.321530656E1,-1.329445839E0,1.375391483E-1,-8.456611633E-1
4.322030656E1,-1.357961416E0,1.307158470E-1,-8.997344971E-1
4.322530656E1,-1.387184620E0,1.364749670E-1,-9.256916046E-1
4.323030656E1,-1.427017331E0,1.313724220E-1,-8.609209061E-1
4.323530656E1,-1.454829454E0,1.436952502E-1,-7.846355438E-1
4.324030656E1,-1.502482772E0,1.493168771E-1,-7.181558609E-1
4.324530656E1,-1.528644323E0,1.480662972E-1,-7.322530746E-1
4.325030656E1,-1.548086882E0,1.564770788E-1,-7.858619690E-1
4.325530656E1,-1.562845826E0,1.610083282E-1,-8.874635696E-1
4.326030656E1,-1.583392620E0,1.612856984E-1,-9.429750443E-1
4.326530656E1,-1.617141962E0,1.618847400E-1,-9.678297043E-1
4.327030656E1,-1.651370287E0,1.631327569E-1,-9.177913666E-1
4.327530656E1,-1.683565259E0,1.697752476E-1,-8.439321518E-1
4.328030656E1,-1.714175940E0,1.757652462E-1,-7.575263977E-1
4.328530656E1,-1.739984035E0,1.759594381E-1,-6.920843124E-1
4.329030656E1,-1.776681423E0,1.753548533E-1,-6.528358459E-1
4.329530656E1,-1.804599047E0,1.953724772E-1,-6.355667114E-1
4.330030656E1,-1.824374199E0,1.856126338E-1,-6.909465790E-1
4.330530656E1,-1.834605932E0,1.929252744E-1,-7.279815674E-1
4.331030656E1,-1.859660149E0,1.922007501E-1,-7.452907562E-1
4.331530656E1,-1.886624932E0,2.028424740E-1,-7.640485764E-1
4.332030656E1,-1.906418562E0,2.073639929E-1,-7.673912048E-1
4.332530656E1,-1.921224356E0,2.118246704E-1,-7.484416962E-1
4.333030656E1,-1.954369307E0,2.085770369E-1,-7.221860886E-1
4.333530656E1,-1.973983526E0,2.196261883E-1,-6.658630371E-1
4.334030656E1,-2.007323265E0,2.322918475E-1,-6.449747086E-1
4.334530656E1,-2.018120050E0,2.356174141E-1,-6.488323212E-1
4.335030656E1,-2.049072027E0,2.295257747E-1,-6.568288803E-1
4.335530656E1,-2.056194067E0,2.287226319E-1,-6.777067184E-1
4.336030656E1,-2.065548182E0,2.335477471E-1,-6.731491089E-1
4.336530656E1,-2.088581085E0,2.479258329E-1,-6.702728271E-1
4.337030656E1,-2.109951735E0,2.550263107E-1,-6.499538422E-1
4.337530656E1,-2.118227720E0,2.488533854E-1,-6.347389221E-1
4.338030656E1,-2.140992641E0,2.522579134E-1,-6.084613800E-1
4.338530656E1,-2.152305126E0,2.679249644E-1,-5.854091644E-1
4.339030656E1,-2.160923481E0,2.706930637E-1,-5.914154053E-1
4.339530656E1,-2.184686899E0,2.750164568E-1,-5.964860916E-1
4.340030656E1,-2.193781137E0,2.691873908E-1,-6.110591888E-1
4.340530656E1,-2.217234612E0,2.806091011E-1,-5.874929428E-1
4.341030656E1,-2.231240988E0,2.782890201E-1,-5.506982803E-1
4.341530656E1,-2.237331867E0,2.895354033E-1,-4.901046753E-1
4.342030656E1,-2.259281874E0,2.876265049E-1,-4.182205200E-1
4.342530656E1,-2.272091389E0,2.957059741E-1,-3.773088455E-1
4.343030656E1,-2.287003756E0,2.890338898E-1,-3.563060760E-1
4.343530656E1,-2.295124054E0,2.972266674E-1,-3.808546066E-1
4.344030656E1,-2.289615870E0,3.061276674E-1,-4.449014664E-1
4.344530656E1,-2.290980101E0,3.058213592E-1,-5.193576813E-1
4.345030656E1,-2.299927711E0,3.111000657E-1,-5.517187119E-1
4.345530656E1,-2.301815510E0,3.128277957E-1,-5.568532944E-1
4.346030656E1,-2.309325695E0,3.243521750E-1,-5.258607864E-1
4.346530656E1,-2.324428082E0,3.234181404E-1,-4.455528259E-1
4.347030656E1,-2.331282139E0,3.291303515E-1,-3.543605804E-1
4.347530656E1,-2.343185425E0,3.257707059E-1,-2.660760880E-1
4.348030656E1,-2.355427504E0,3.386191130E-1,-2.301101685E-1
4.348530656E1,-2.361643314E0,3.326427341E-1,-2.196445465E-1
4.349030656E1,-2.354461432E0,3.392041326E-1,-2.567892075E-1
4.349530656E1,-2.348343611E0,3.411236107E-1,-3.254642487E-1
4.350030656E1,-2.347844362E0,3.459116817E-1,-3.913631439E-1
4.350530656E1,-2.342832327E0,3.422037363E-1,-4.112720490E-1
4.351030656E1,-2.346189976E0,3.482245207E-1,-3.983907700E-1
4.351530656E1,-2.352596521E0,3.459641933E-1,-3.337554932E-1
4.352030656E1,-2.343062162E0,3.610565066E-1,-2.749843597E-1
4.352530656E1,-2.354110718E0,3.583072424E-1,-2.168331146E-1
4.353030656E1,-2.351634502E0,3.573091626E-1,-1.957616806E-1
4.353530656E1,-2.353231430E0,3.553537428E-1,-2.182769775E-1
4.354030656E1,-2.350488424E0,3.681015372E-1,-2.296323776E-1
4.354530656E1,-2.347688198E0,3.653654754E-1,-2.401323318E-1
4.355030656E1,-2.343823910E0,3.594562411E-1,-2.403364182E-1
4.355530656E1,-2.332060575E0,3.621099591E-1,-2.180433273E-1
4.356030656E1,-2.314996958E0,3.690793514E-1,-1.848478317E-1
4.356530656E1,-2.321654797E0,3.638499379E-1,-1.429071426E-1
4.357030656E1,-2.316768408E0,3.604306877E-1,-1.333284378E-1
4.357530656E1,-2.301157236E0,3.659550548E-1,-1.648778915E-1
4.358030656E1,-2.297547340E0,3.643977046E-1,-2.177829742E-1
4.358530656E1,-2.276373625E0,3.640618920E-1,-2.346143723E-1
4.359030656E1,-2.265497923E0,3.620138466E-1,-2.556829453E-1
4.359530656E1,-2.261931896E0,3.735016584E-1,-2.575464249E-1
4.360030656E1,-2.254629374E0,3.667166829E-1,-2.150821686E-1
4.360530656E1,-2.245731354E0,3.676792681E-1,-1.500110626E-1
4.361030656E1,-2.240017891E0,3.638875484E-1,-8.632278442E-2
4.361530656E1,-2.229646683E0,3.641878963E-1,-4.704380035E-2
4.362030656E1,-2.218506336E0,3.700109124E-1,-3.312397003E-2
4.362530656E1,-2.202794790E0,3.674580455E-1,-6.226253510E-2
4.363030656E1,-2.189696550E0,3.572663665E-1,-8.171367645E-2
4.363530656E1,-2.172652483E0,3.495746255E-1,-1.392841339E-1
4.364030656E1,-2.159706354E0,3.570975661E-1,-1.486120224E-1
4.364530656E1,-2.136552095E0,3.543995917E-1,-1.508941650E-1
4.365030656E1,-2.112809658E0,3.577014208E-1,-1.637668610E-1
4.365530656E1,-2.101913691E0,3.488345742E-1,-1.600589752E-1
4.366030656E1,-2.069224119E0,3.490369320E-1,-1.636304855E-1
4.366530656E1,-2.053982258E0,3.514820039E-1,-1.529245377E-1
4.367030656E1,-2.035220623E0,3.547982574E-1,-1.446495056E-1
4.367530656E1,-2.026895046E0,3.332352638E-1,-1.119632721E-1
4.368030656E1,-2.007927656E0,3.441214859E-1,-9.808444977E-2
4.368530656E1,-1.997695446E0,3.286647499E-1,-6.809806824E-2
4.369030656E1,-1.975669146E0,3.277144432E-1,-5.515670776E-2
4.369530656E1,-1.951368093E0,3.137777746E-1,-3.668022156E-2
4.370030656E1,-1.923966885E0,3.163436353E-1,-4.032421112E-2
4.370530656E1,-1.906983376E0,3.154120743E-1,-9.671783447E-2
4.371030656E1,-1.870502472E0,3.246825337E-1,-1.308584213E-1
4.371530656E1,-1.842950463E0,3.056353927E-1,-1.665544510E-1
4.372030656E1,-1.822602630E0,3.089968562E-1,-1.817655563E-1
4.372530656E1,-1.799454212E0,2.954416573E-1,-1.806516647E-1
4.373030656E1,-1.777846932E0,2.973269820E-1,-1.736593246E-1
4.373530656E1,-1.755154371E0,2.866468430E-1,-1.538639069E-1
4.374030656E1,-1.734544039E0,2.866717875E-1,-1.400566101E-1
4.374530656E1,-1.703459620E0,2.846424580E-1,-1.102914810E-1
4.375030656E1,-1.683770776E0,2.786623538E-1,-9.612751007E-2
4.375530656E1,-1.649371266E0,2.660125196E-1,-8.946323395E-2
4.376030656E1,-1.620623231E0,2.571305633E-1,-1.243429184E-1
4.376530656E1,-1.592100620E0,2.582301497E-1,-1.574668884E-1
4.377030656E1,-1.568896532E0,2.577881217E-1,-2.036933899E-1
4.377530656E1,-1.534554243E0,2.446278930E-1,-2.501888275E-1
4.378030656E1,-1.496788263E0,2.404641807E-1,-3.048229218E-1
4.378530656E1,-1.459841967E0,2.278505415E-1,-3.142614365E-1
4.379030656E1,-1.438506603E0,2.132043839E-1,-2.915458679E-1
4.379530656E1,-1.411806345E0,2.083167583E-1,-2.342586517E-1
4.380030656E1,-1.392076254E0,2.081446946E-1,-1.535205841E-1
4.380530656E1,-1.365932465E0,2.001775354E-1,-9.234619141E-2
4.381030656E1,-1.336033940E0,1.904998273E-1,-8.784961700E-2
4.381530656E1,-1.288582802E0,1.900933981E-1,-1.505489349E-1
4.382030656E1,-1.255156875E0,1.845890433E-1,-2.017011642E-1
4.382530656E1,-1.220325351E0,1.823686659E-1,-2.924079895E-1
4.383030656E1,-1.190642118E0,1.727122217E-1,-3.506040573E-1
4.383530656E1,-1.138494730E0,1.547769308E-1,-3.679971695E-1
4.384030656E1,-1.115024924E0,1.482150406E-1,-3.529520035E-1
4.384530656E1,-1.075723648E0,1.424297839E-1,-3.138294220E-1
4.385030656E1,-1.057116151E0,1.445489377E-1,-2.840986252E-1
4.385530656E1,-1.028605700E0,1.268355399E-1,-2.511882782E-1
4.386030656E1,-9.769608974E-1,1.228591353E-1,-2.639160156E-1
4.386530656E1,-9.583849907E-1,1.107150242E-1,-3.238019943E-1
4.387030656E1,-9.100687504E-1,9.833349288E-2,-3.548879623E-1
4.387530656E1,-8.755342960E-1,9.040679783E-2,-3.881244659E-1
4.388030656E1,-8.358442783E-1,9.552723169E-2,-3.995542526E-1
4.388530656E1,-8.011561632E-1,7.576019317E-2,-3.745613098E-1
4.389030656E1,-7.719889879E-1,6.774080545E-2,-3.501195908E-1
4.389530656E1,-7.378830910E-1,6.221452355E-2,-3.419198990E-1
4.390030656E1,-6.986362934E-1,6.375890970E-2,-3.791284561E-1
4.390530656E1,-6.495307684E-1,4.934794828E-2,-4.151601791E-1
4.391030656E1,-6.186770201E-1,3.506277502E-2,-4.578990936E-1
4.391530656E1,-5.763496161E-1,3.811025992E-2,-4.706029892E-1
4.392030656E1,-5.439548492E-1,2.424556389E-2,-4.796133041E-1
4.392530656E1,-5.133110285E-1,1.990075596E-2,-4.699583054E-1
4.393030656E1,-4.769243002E-1,9.759733453E-3,-4.460029602E-1
4.393530656E1,-4.351016283E-1,-4.564933479E-4,-4.108123779E-1
4.394030656E1,-3.991186619E-1,-7.173426449E-3,-4.002637863E-1
4.394530656E1,-3.675453663E-1,-1.014955435E-2,-4.180927277E-1
4.395030656E1,-3.305158615E-1,-1.660379209E-2,-4.418725967E-1
4.395530656E1,-2.809715271E-1,-2.714905515E-2,-4.826803207E-1
4.396030656E1,-2.398545742E-1,-3.133844957E-2,-5.204391479E-1
4.396530656E1,-2.031145096E-1,-4.279055819E-2,-5.633335114E-1
4.397030656E1,-1.532560587E-1,-5.459146574E-2,-5.793571472E-1
4.397530656E1,-1.148362160E-1,-6.063133478E-2,-5.786123276E-1
4.398030656E1,-7.510519028E-2,-6.232237816E-2,-5.670738220E-1
4.398530656E1,-4.622769356E-2,-6.139122322E-2,-5.505104065E-1
4.399030656E1,-1.348304749E-2,-7.379262149E-2,-5.355615616E-1
4.399530656E1,3.126633167E-2,-7.764419913E-2,-5.264587402E-1
4.400030656E1,5.890142918E-2,-9.639573097E-2,-5.148706436E-1
4.400530656E1,9.348535538E-2,-9.986858815E-2,-5.157165527E-1
4.401030656E1,1.535153389E-1,-1.019924730E-1,-5.509729385E-1
4.401530656E1,1.870263815E-1,-1.155849844E-1,-5.720643997E-1
4.402030656E1,2.197365761E-1,-1.060564071E-1,-5.717992783E-1
4.402530656E1,2.723345757E-1,-1.233510226E-1,-5.809049606E-1
4.403030656E1,3.116483092E-1,-1.282573193E-1,-6.085672379E-1
4.403530656E1,3.393871188E-1,-1.301926672E-1,-6.130924225E-1
4.404030656E1,3.759313226E-1,-1.471359879E-1,-6.032562256E-1
4.404530656E1,4.249553680E-1,-1.505940706E-1,-6.290264130E-1
4.405030656E1,4.633845091E-1,-1.581958830E-1,-6.390171051E-1
4.405530656E1,5.045639873E-1,-1.535484642E-1,-6.513614655E-1
4.406030656E1,5.352253914E-1,-1.632131189E-1,-6.297798157E-1
4.406530656E1,5.765092373E-1,-1.703303307E-1,-6.041603088E-1
4.407030656E1,5.997647047E-1,-1.708608270E-1,-5.703287125E-1
4.407530656E1,6.412246823E-1,-1.764683425E-1,-5.242805481E-1
4.408030656E1,6.808474064E-1,-1.816511303E-1,-5.213565826E-1
4.408530656E1,7.178105116E-1,-1.800415814E-1,-5.423116684E-1
4.409030656E1,7.614166141E-1,-1.916150004E-1,-5.974140167E-1
4.409530656E1,8.131230474E-1,-1.929859817E-1,-6.375513077E-1
4.410030656E1,8.443907499E-1,-1.940990686E-1,-6.522254944E-1
4.410530656E1,8.729293942E-1,-2.085270733E-1,-6.701755524E-1
4.411030656E1,9.183545709E-1,-1.975551248E-1,-6.434288025E-1
4.411530656E1,9.476819634E-1,-1.984595954E-1,-6.104402542E-1
4.412030656E1,9.871960878E-1,-2.103824019E-1,-6.230134964E-1
4.412530656E1,1.011777997E0,-2.032062858E-1,-6.307954788E-1
4.413030656E1,1.059972048E0,-2.098410875E-1,-6.382102966E-1
4.413530656E1,1.101959944E0,-2.107384056E-1,-6.186361313E-1
4.414030656E1,1.120225787E0,-2.057447731E-1,-6.020698547E-1
4.414530656E1,1.154385090E0,-2.164909840E-1,-5.819444656E-1
4.415030656E1,1.187086821E0,-2.267703116E-1,-5.458612442E-1
4.415530656E1,1.216315746E0,-2.146199048E-1,-5.365457535E-1
4.416030656E1,1.241410613E0,-2.187442929E-1,-5.268554688E-1
4.416530656E1,1.274473071E0,-2.144864202E-1,-5.095272064E-1
4.417030656E1,1.312179208E0,-2.180255949E-1,-5.114736557E-1
4.417530656E1,1.350044847E0,-2.261668742E-1,-5.313692093E-1
4.418030656E1,1.391360283E0,-2.290003300E-1,-5.730819702E-1
4.418530656E1,1.421548605E0,-2.197493464E-1,-6.074733734E-1
4.419030656E1,1.457644582E0,-2.284345925E-1,-6.140670776E-1
4.419530656E1,1.488754272E0,-2.243369818E-1,-5.945262909E-1
4.420030656E1,1.513460398E0,-2.207276523E-1,-5.569314957E-1
4.420530656E1,1.540001273E0,-2.170618176E-1,-5.251808167E-1
4.421030656E1,1.560317636E0,-2.260338664E-1,-5.116195679E-1
4.421530656E1,1.581427336E0,-2.143038213E-1,-4.710931778E-1
4.422030656E1,1.616570592E0,-2.042048275E-1,-4.233798981E-1
4.422530656E1,1.652319193E0,-2.008784115E-1,-3.730840683E-1
4.423030656E1,1.672996640E0,-2.009698749E-1,-3.866491318E-1
4.423530656E1,1.710637808E0,-2.066914141E-1,-4.321842194E-1
4.424030656E1,1.737034321E0,-2.142703831E-1,-4.547376633E-1
4.424530656E1,1.779595613E0,-1.952821165E-1,-5.013608932E-1
4.425030656E1,1.799102426E0,-2.044989467E-1,-4.937591553E-1
4.425530656E1,1.811411619E0,-1.992276311E-1,-4.740972519E-1
4.426030656E1,1.837903619E0,-2.073829323E-1,-4.306755066E-1
4.426530656E1,1.863080263E0,-1.903008074E-1,-3.731746674E-1
4.427030656E1,1.890635490E0,-1.917658150E-1,-3.198776245E-1
4.427530656E1,1.910785317E0,-1.736848652E-1,-2.865161896E-1
4.428030656E1,1.920372248E0,-1.761730611E-1,-2.589550018E-1
4.428530656E1,1.960221767E0,-1.836251915E-1,-2.652482986E-1
4.429030656E1,1.969893932E0,-1.758801937E-1,-2.536611557E-1
4.429530656E1,2.002598763E0,-1.702693403E-1,-2.604742050E-1
4.430030656E1,2.032522917E0,-1.608039290E-1,-2.829732895E-1
4.430530656E1,2.037043095E0,-1.596201360E-1,-3.125352859E-1
4.431030656E1,2.053034067E0,-1.540081501E-1,-3.466825485E-1
4.431530656E1,2.081088543E0,-1.524037123E-1,-3.635368347E-1
4.432030656E1,2.110831261E0,-1.464598924E-1,-3.682804108E-1
4.432530656E1,2.126206875E0,-1.422832161E-1,-3.576040268E-1
4.433030656E1,2.145518064E0,-1.342313886E-1,-3.060159683E-1
4.433530656E1,2.148785114E0,-1.390604377E-1,-2.152528763E-1
4.434030656E1,2.166407585E0,-1.245620996E-1,-1.339941025E-1
4.434530656E1,2.181519270E0,-1.211635768E-1,-5.576324463E-2
4.435030656E1,2.180416107E0,-1.149946898E-1,-2.370929718E-2
4.435530656E1,2.210161209E0,-1.099377275E-1,-2.965068817E-2
4.436030656E1,2.220164776E0,-1.022577733E-1,-6.399345398E-2
4.436530656E1,2.231395721E0,-1.033408940E-1,-7.161998749E-2
4.437030656E1,2.262188435E0,-9.870935977E-2,-8.267307281E-2
4.437530656E1,2.264000654E0,-8.443951607E-2,-1.131935120E-1
4.438030656E1,2.289739370E0,-7.752073556E-2,-1.416234970E-1
4.438530656E1,2.296604633E0,-8.281856030E-2,-1.300601959E-1
4.439030656E1,2.293801308E0,-7.566349953E-2,-8.207988739E-2
4.439530656E1,2.306989670E0,-6.706408411E-2,-1.868438721E-2
4.440030656E1,2.309358597E0,-6.724908948E-2,4.826736450E-2
4.440530656E1,2.318814754E0,-4.529312998E-2,8.614921570E-2
4.441030656E1,2.325617313E0,-4.455683753E-2,1.247930527E-1
4.441530656E1,2.343382359E0,-5.005646870E-2,1.000242233E-1
4.442030656E1,2.355367661E0,-4.227692261E-2,7.431602478E-2
4.442530656E1,2.349673510E0,-4.013281316E-2,3.848934174E-2
4.443030656E1,2.358178616E0,-2.960778587E-2,1.306533813E-2
4.443530656E1,2.366723537E0,-1.987344772E-2,1.951599121E-2
4.444030656E1,2.375790119E0,-2.564975992E-2,3.035545349E-2
4.444530656E1,2.375618458E0,-2.015050128E-2,5.861663818E-2
4.445030656E1,2.365701199E0,-4.920410458E-3,1.019353867E-1
4.445530656E1,2.381295443E0,-3.569187596E-3,1.509828568E-1
4.446030656E1,2.371289730E0,-4.661453888E-3,1.792354584E-1
4.446530656E1,2.382757664E0,3.012497444E-3,1.850633621E-1
4.447030656E1,2.381248713E0,2.928912453E-2,1.780824661E-1
4.447530656E1,2.388226986E0,2.149670199E-2,1.639537811E-1
4.448030656E1,2.376075745E0,2.691592835E-2,1.561746597E-1
4.448530656E1,2.380736828E0,3.106783330E-2,1.696796417E-1
4.449030656E1,2.385688066E0,2.964730002E-2,1.643791199E-1
4.449530656E1,2.372593880E0,3.454658762E-2,1.842317581E-1
4.450030656E1,2.375164032E0,4.515419900E-2,1.949853897E-1
4.450530656E1,2.364970684E0,4.622609168E-2,2.127952576E-1
4.451030656E1,2.349542618E0,5.821157992E-2,2.369041443E-1
4.451530656E1,2.355232716E0,5.767530575E-2,2.618951797E-1
4.452030656E1,2.358814240E0,6.754969805E-2,2.855043411E-1
4.452530656E1,2.342595100E0,7.185943425E-2,2.817459106E-1
4.453030656E1,2.348267794E0,7.822185755E-2,2.693815231E-1
4.453530656E1,2.337738514E0,7.730543613E-2,3.027658463E-1
4.454030656E1,2.327846527E0,7.329760492E-2,3.279218674E-1
4.454530656E1,2.321149349E0,8.580929041E-2,3.319940567E-1
4.455030656E1,2.305530310E0,8.934469521E-2,3.178815842E-1
4.455530656E1,2.303043604E0,9.109918028E-2,2.819099426E-1
4.456030656E1,2.290615559E0,8.814825118E-2,2.910652161E-1
4.456530656E1,2.280342579E0,9.613578022E-2,2.805233002E-1
4.457030656E1,2.279169559E0,9.601525217E-2,2.814149857E-1
4.457530656E1,2.257365704E0,1.018538401E-1,2.937641144E-1
4.458030656E1,2.246944427E0,1.078273505E-1,3.037195206E-1
4.458530656E1,2.234724522E0,1.180288121E-1,3.227415085E-1
4.459030656E1,2.228484631E0,1.097634137E-1,3.416175842E-1
4.459530656E1,2.217036724E0,1.234292313E-1,3.566026688E-1
4.460030656E1,2.195230484E0,1.227626652E-1,3.462495804E-1
4.460530656E1,2.175030947E0,1.221151128E-1,3.391170502E-1
4.461030656E1,2.163302898E0,1.198260784E-1,3.457727432E-1
4.461530656E1,2.150060177E0,1.273221672E-1,3.549718857E-1
4.462030656E1,2.132394552E0,1.345719844E-1,3.604011536E-1
4.462530656E1,2.118397236E0,1.293919086E-1,3.272743225E-1
4.463030656E1,2.105067730E0,1.354089379E-1,3.099727631E-1
4.463530656E1,2.085250378E0,1.333884299E-1,2.856969833E-1
4.464030656E1,2.074527740E0,1.385622472E-1,2.583007812E-1
4.464530656E1,2.048592567E0,1.521092057E-1,2.351989746E-1
4.465030656E1,2.023175716E0,1.373806745E-1,2.371997833E-1
4.465530656E1,1.997238159E0,1.429856718E-1,2.404069901E-1
4.466030656E1,1.975730419E0,1.434284151E-1,2.679681778E-1
4.466530656E1,1.962152123E0,1.442040503E-1,3.189220428E-1
4.467030656E1,1.933552504E0,1.548408419E-1,3.517599106E-1
4.467530656E1,1.916389585E0,1.426735520E-1,3.703794479E-1
4.468030656E1,1.893415213E0,1.513125896E-1,3.674831390E-1
4.468530656E1,1.872529507E0,1.481777877E-1,3.310470581E-1
4.469030656E1,1.852299452E0,1.557048112E-1,2.930088043E-1
4.469530656E1,1.826174855E0,1.579109728E-1,2.383985519E-1
4.470030656E1,1.802439332E0,1.495618820E-1,1.974773407E-1
4.470530656E1,1.782805920E0,1.520933807E-1,1.417121887E-1
4.471030656E1,1.751627922E0,1.544394791E-1,1.431665421E-1
4.471530656E1,1.734813213E0,1.456978172E-1,1.463565826E-1
4.472030656E1,1.704667211E0,1.421814859E-1,1.843709946E-1
4.472530656E1,1.693164349E0,1.458654106E-1,2.175979614E-1
4.473030656E1,1.638035774E0,1.449499279E-1,2.569332123E-1
4.473530656E1,1.623924732E0,1.537108123E-1,2.826595306E-1
4.474030656E1,1.588817835E0,1.416731477E-1,2.807865143E-1
4.474530656E1,1.562357903E0,1.574821770E-1,2.335138321E-1
4.475030656E1,1.535383701E0,1.511876285E-1,1.795148849E-1
4.475530656E1,1.506840229E0,1.440194398E-1,1.132488251E-1
4.476030656E1,1.502818108E0,1.514554322E-1,4.537582397E-2
4.476530656E1,1.466626048E0,1.444073021E-1,7.293701172E-3
4.477030656E1,1.430834293E0,1.318410337E-1,2.845764160E-3
4.477530656E1,1.403406143E0,1.464870274E-1,-5.490303040E-3
4.478030656E1,1.378205657E0,1.380504966E-1,2.218818665E-2
4.478530656E1,1.340186954E0,1.397982091E-1,6.110668182E-2
4.479030656E1,1.310395837E0,1.409479529E-1,6.087017059E-2
4.479530656E1,1.266220093E0,1.456617266E-1,6.426525116E-2
4.480030656E1,1.234574914E0,1.365268081E-1,5.676937103E-2
4.480530656E1,1.193809390E0,1.349539906E-1,2.342700958E-2
4.481030656E1,1.169863462E0,1.387393326E-1,-7.952690125E-3
4.481530656E1,1.150879264E0,1.374534667E-1,-3.727531433E-2
4.482030656E1,1.116406798E0,1.288502961E-1,-6.302356720E-2
4.482530656E1,1.082755804E0,1.292520314E-1,-8.950710297E-2
4.483030656E1,1.053816080E0,1.259035468E-1,-1.043863297E-1
4.483530656E1,1.014295459E0,1.302126795E-1,-1.183090210E-1
4.484030656E1,9.906997681E-1,1.225900427E-1,-1.074724197E-1
4.484530656E1,9.422466159E-1,1.306741983E-1,-1.284027100E-1
4.485030656E1,9.156606197E-1,1.166557372E-1,-1.561517715E-1
4.485530656E1,8.835209012E-1,1.286374331E-1,-1.909284592E-1
4.486030656E1,8.447066545E-1,1.259606034E-1,-1.985521317E-1
4.486530656E1,8.048353195E-1,1.183856502E-1,-2.157802582E-1
4.487030656E1,7.840124369E-1,1.178127527E-1,-2.111616135E-1
4.487530656E1,7.477068901E-1,1.272768676E-1,-2.349510193E-1
4.488030656E1,7.215697765E-1,1.027835011E-1,-2.496528625E-1
4.488530656E1,6.801363230E-1,1.121640801E-1,-2.755260468E-1
4.489030656E1,6.475063562E-1,1.252367646E-1,-2.950372696E-1
4.489530656E1,6.084115505E-1,1.052384079E-1,-3.132953644E-1
4.490030656E1,5.691630244E-1,1.123429239E-1,-3.282775879E-1
4.490530656E1,5.304434299E-1,1.097815931E-1,-3.488874435E-1
4.491030656E1,5.006834865E-1,1.112847477E-1,-3.595142365E-1
4.491530656E1,4.678010345E-1,1.032359451E-1,-3.732814789E-1
4.492030656E1,4.265773892E-1,9.528821707E-2,-3.818254471E-1
4.492530656E1,3.803498745E-1,1.008441001E-1,-4.025306702E-1
4.493030656E1,3.434194922E-1,9.122657776E-2,-4.165735245E-1
4.493530656E1,3.084334135E-1,1.067100912E-1,-4.372177124E-1
4.494030656E1,2.762210369E-1,9.681405872E-2,-4.442777634E-1
4.494530656E1,2.379877567E-1,8.570954204E-2,-4.537467957E-1
4.495030656E1,2.076343298E-1,9.699576348E-2,-4.750051498E-1
4.495530656E1,1.625056863E-1,9.548542649E-2,-4.931735992E-1
4.496030656E1,1.382377744E-1,1.028986350E-1,-5.352869034E-1
4.496530656E1,9.615868330E-2,8.595084399E-2,-5.737581253E-1
4.497030656E1,6.451964378E-2,9.742894769E-2,-5.984888077E-1
4.497530656E1,2.967524529E-2,8.486132324E-2,-5.906591415E-1
4.498030656E1,-2.808654308E-2,8.305879682E-2,-5.917072296E-1
