"Time[ms]","Channel[V]"
2.18506097,1.04190200
2.18762097,1.04190200
2.19018097,1.04190200
2.19274097,0.86550490
2.19530097,0.86550490
2.19786097,0.86550490
2.20042097,0.86550490
2.20298097,0.86550490
2.20554097,0.86550490
2.20810097,0.68971830
2.21066097,0.68971830
2.21322097,0.68971830
2.21578097,0.68971830
2.21834097,0.51332130
2.22090097,0.68971830
2.22346097,0.51332130
2.22602097,0.51332130
2.22858097,0.51332130
2.23114097,0.33692430
2.23370097,0.33692430
2.23626097,0.33692430
2.23882097,0.33692430
2.24138097,0.33692430
2.24394097,0.33692430
2.24650097,0.33692430
2.24906097,0.16052740
2.25162097,0.16052740
2.25418097,0.16052740
2.25674097,0.16052740
2.25930097,0.16052740
2.26186097,-0.01525925
2.26442097,-0.01525925
2.26698097,-0.01525925
2.26954097,-0.19104590
2.27210097,-0.19104590
2.27466097,-0.19104590
2.27722097,-0.19104590
2.27978097,-0.19104590
2.28234097,-0.36744280
2.28490097,-0.36744280
2.28746097,-0.36744280
2.29002097,-0.36744280
2.29258097,-0.36744280
2.29514097,-0.36744280
2.29770097,-0.36744280
2.30026097,-0.54383980
2.30282097,-0.36744280
2.30538097,-0.54383980
2.30794097,-0.54383980
2.31050097,-0.54383980
2.31306097,-0.54383980
2.31562097,-0.72023680
2.31818097,-0.54383980
2.32074097,-0.72023680
2.32330097,-0.72023680
2.32586097,-0.72023680
2.32842097,-0.72023680
2.33098097,-0.72023680
2.33354097,-0.72023680
2.33610097,-0.89602350
2.33866097,-0.89602350
2.34122097,-0.89602350
2.34378097,-0.89602350
2.34634097,-0.89602350
2.34890097,-0.89602350
2.35146097,-0.89602350
2.35402097,-0.89602350
2.35658097,-0.89602350
2.35914097,-0.89602350
2.36170097,-0.89602350
2.36426097,-0.89602350
2.36682097,-0.89602350
2.36938097,-0.89602350
2.37194097,-0.89602350
2.37450097,-0.89602350
2.37706097,-0.89602350
2.37962097,-0.89602350
2.38218097,-0.89602350
2.38474097,-0.89602350
2.38730097,-0.89602350
2.38986097,-0.72023680
2.39242097,-0.89602350
2.39498097,-0.89602350
2.39754097,-0.72023680
2.40010097,-0.72023680
2.40266097,-0.72023680
2.40522097,-0.72023680
2.40778097,-0.72023680
2.41034097,-0.72023680
2.41290097,-0.54383980
2.41546097,-0.54383980
2.41802097,-0.54383980
2.42058097,-0.54383980
2.42314097,-0.54383980
2.42570097,-0.54383980
2.42826097,-0.54383980
2.43082097,-0.54383980
2.43338097,-0.36744280
2.43594097,-0.36744280
2.43850097,-0.36744280
2.44106097,-0.36744280
2.44362097,-0.36744280
2.44618097,-0.19104590
2.44874097,-0.19104590
2.45130097,-0.19104590
2.45386097,-0.19104590
2.45642097,-0.19104590
2.45898097,-0.19104590
2.46154097,-0.01525925
2.46410097,-0.01525925
2.46666097,-0.01525925
2.46922097,-0.01525925
2.47178097,0.16052740
2.47434097,0.16052740
2.47690097,0.16052740
2.47946097,0.16052740
2.48202097,0.33692430
2.48458097,0.33692430
2.48714097,0.33692430
2.48970097,0.33692430
2.49226097,0.33692430
2.49482097,0.51332130
2.49738097,0.51332130
2.49994097,0.51332130
2.50250097,0.51332130
2.50506097,0.51332130
2.50762097,0.68971830
2.51018097,0.68971830
2.51274097,0.68971830
2.51530097,0.68971830
2.51786097,0.86550490
2.52042097,0.86550490
2.52298097,0.86550490
2.52554097,1.04190200
2.52810097,0.86550490
2.53066097,1.04190200
2.53322097,1.04190200
2.53578097,1.04190200
2.53834097,1.04190200
2.54090097,1.21829900
2.54346097,1.21829900
2.54602097,1.21829900
2.54858097,1.21829900
2.55114097,1.21829900
2.55370097,1.39469600
2.55626097,1.39469600
2.55882097,1.39469600
2.56138097,1.39469600
2.56394097,1.39469600
2.56650097,1.39469600
2.56906097,1.39469600
2.57162097,1.57048200
2.57418097,1.57048200
2.57674097,1.57048200
2.57930097,1.57048200
2.58186097,1.57048200
2.58442097,1.57048200
2.58698097,1.57048200
2.58954097,1.57048200
2.59210097,1.57048200
2.59466097,1.57048200
2.59722097,1.57048200
2.59978097,1.57048200
2.60234097,1.57048200
2.60490097,1.57048200
2.60746097,1.57048200
2.61002097,1.57048200
2.61258097,1.74687900
2.61514097,1.57048200
2.61770097,1.57048200
2.62026097,1.57048200
2.62282097,1.74687900
2.62538097,1.57048200
2.62794097,1.57048200
2.63050097,1.57048200
2.63306097,1.57048200
2.63562097,1.57048200
2.63818097,1.57048200
2.64074097,1.39469600
2.64330097,1.39469600
2.64586097,1.39469600
2.64842097,1.39469600
2.65098097,1.57048200
2.65354097,1.39469600
2.65610097,1.39469600
2.65866097,1.39469600
2.66122097,1.21829900
2.66378097,1.21829900
2.66634097,1.21829900
2.66890097,1.21829900
2.67146097,1.21829900
2.67402097,1.21829900
2.67658097,1.04190200
2.67914097,1.04190200
2.68170097,1.04190200
2.68426097,1.04190200
2.68682097,0.86550490
2.68938097,0.86550490
2.69194097,0.86550490
2.69450097,0.86550490
2.69706097,0.68971830
2.69962097,0.68971830
2.70218097,0.68971830
2.70474097,0.51332130
2.70730097,0.51332130
2.70986097,0.51332130
2.71242097,0.51332130
2.71498097,0.33692430
2.71754097,0.33692430
2.72010097,0.33692430
2.72266097,0.16052740
2.72522097,0.16052740
2.72778097,0.16052740
2.73034097,0.16052740
2.73290097,-0.01525925
2.73546097,-0.01525925
2.73802097,-0.01525925
2.74058097,-0.19104590
2.74314097,-0.19104590
2.74570097,-0.36744280
2.74826097,-0.36744280
2.75082097,-0.36744280
2.75338097,-0.36744280
2.75594097,-0.54383980
2.75850097,-0.54383980
2.76106097,-0.54383980
2.76362097,-0.72023680
2.76618097,-0.72023680
2.76874097,-0.72023680
2.77130097,-0.89602350
2.77386097,-0.89602350
2.77642097,-0.89602350
2.77898097,-1.07242000
2.78154097,-1.07242000
2.78410097,-1.07242000
2.78666097,-1.07242000
2.78922097,-1.24881700
2.79178097,-1.24881700
2.79434097,-1.24881700
2.79690097,-1.42521400
2.79946097,-1.60100100
2.80202097,-1.60100100
2.80458097,-1.60100100
2.80714097,-1.60100100
2.80970097,-1.60100100
2.81226097,-1.77739800
2.81482097,-1.77739800
2.81738097,-1.77739800
2.81994097,-1.77739800
2.82250097,-1.77739800
2.82506097,-1.95379500
2.82762097,-1.95379500
2.83018097,-1.95379500
2.83274097,-1.95379500
2.83530097,-2.13019200
2.83786097,-2.13019200
2.84042097,-2.13019200
2.84298097,-2.13019200
2.84554097,-2.13019200
2.84810097,-2.30597900
2.85066097,-2.13019200
2.85322097,-2.30597900
2.85578097,-2.30597900
2.85834097,-2.30597900
2.86090097,-2.30597900
2.86346097,-2.30597900
2.86602097,-2.48237600
2.86858097,-2.30597900
2.87114097,-2.48237600
2.87370097,-2.30597900
2.87626097,-2.30597900
2.87882097,-2.48237600
2.88138097,-2.48237600
2.88394097,-2.48237600
2.88650097,-2.48237600
2.88906097,-2.48237600
2.89162097,-2.48237600
2.89418097,-2.48237600
2.89674097,-2.30597900
2.89930097,-2.48237600
2.90186097,-2.30597900
2.90442097,-2.30597900
2.90698097,-2.30597900
2.90954097,-2.30597900
2.91210097,-2.30597900
2.91466097,-2.30597900
2.91722097,-2.30597900
2.91978097,-2.30597900
2.92234097,-2.30597900
2.92490097,-2.30597900
2.92746097,-2.30597900
2.93002097,-2.13019200
2.93258097,-2.13019200
2.93514097,-2.13019200
2.93770097,-2.13019200
2.94026097,-2.13019200
2.94282097,-1.95379500
2.94538097,-1.95379500
2.94794097,-1.95379500
2.95050097,-1.95379500
2.95306097,-1.77739800
2.95562097,-1.77739800
2.95818097,-1.77739800
2.96074097,-1.77739800
2.96330097,-1.77739800
2.96586097,-1.60100100
2.96842097,-1.60100100
2.97098097,-1.42521400
2.97354097,-1.42521400
2.97610097,-1.42521400
2.97866097,-1.24881700
2.98122097,-1.24881700
2.98378097,-1.24881700
2.98634097,-1.07242000
2.98890097,-1.07242000
2.99146097,-0.89602350
2.99402097,-0.89602350
2.99658097,-0.89602350
2.99914097,-0.72023680
3.00170097,-0.72023680
3.00426097,-0.72023680
3.00682097,-0.54383980
3.00938097,-0.36744280
3.01194097,-0.36744280
3.01450097,-0.36744280
3.01706097,-0.36744280
3.01962097,-0.19104590
3.02218097,-0.19104590
3.02474097,-0.01525925
3.02730097,-0.01525925
3.02986097,0.16052740
3.03242097,0.16052740
3.03498097,0.33692430
3.03754097,0.16052740
3.04010097,0.33692430
3.04266097,0.33692430
3.04522097,0.51332130
3.04778097,0.51332130
3.05034097,0.51332130
3.05290097,0.68971830
3.05546097,0.86550490
3.05802097,0.86550490
3.06058097,1.04190200
3.06314097,1.04190200
3.06570097,1.04190200
3.06826097,1.21829900
3.07082097,1.21829900
3.07338097,1.21829900
3.07594097,1.39469600
3.07850097,1.39469600
3.08106097,1.57048200
3.08362097,1.57048200
3.08618097,1.74687900
3.08874097,1.74687900
3.09130097,1.74687900
3.09386097,1.74687900
3.09642097,1.92327600
3.09898097,1.92327600
3.10154097,1.92327600
3.10410097,2.09967400
3.10666097,2.09967400
3.10922097,2.09967400
3.11178097,2.27546000
3.11434097,2.27546000
3.11690097,2.27546000
3.11946097,2.45185700
3.12202097,2.27546000
3.12458097,2.45185700
3.12714097,2.45185700
3.12970097,2.45185700
3.13226097,2.45185700
3.13482097,2.62825400
3.13738097,2.62825400
3.13994097,2.62825400
3.14250097,2.62825400
3.14506097,2.62825400
3.14762097,2.80465100
3.15018097,2.98043800
3.15274097,2.98043800
3.15530097,2.98043800
3.15786097,2.98043800
3.16042097,2.98043800
3.16298097,2.80465100
3.16554097,2.80465100
3.16810097,2.98043800
3.17066097,2.98043800
3.17322097,2.98043800
3.17578097,2.98043800
3.17834097,2.98043800
3.18090097,2.98043800
3.18346097,2.80465100
3.18602097,2.98043800
3.18858097,2.98043800
3.19114097,2.98043800
3.19370097,2.98043800
3.19626097,2.98043800
3.19882097,2.98043800
3.20138097,2.98043800
3.20394097,2.98043800
3.20650097,2.80465100
3.20906097,2.80465100
3.21162097,2.80465100
3.21418097,2.80465100
3.21674097,2.62825400
3.21930097,2.62825400
3.22186097,2.62825400
3.22442097,2.62825400
3.22698097,2.62825400
3.22954097,2.62825400
3.23210097,2.62825400
3.23466097,2.45185700
3.23722097,2.45185700
3.23978097,2.45185700
3.24234097,2.45185700
3.24490097,2.27546000
3.24746097,2.27546000
3.25002097,2.27546000
3.25258097,2.27546000
3.25514097,2.09967400
3.25770097,2.09967400
3.26026097,1.92327600
3.26282097,1.92327600
3.26538097,1.74687900
3.26794097,1.74687900
3.27050097,1.74687900
3.27306097,1.74687900
3.27562097,1.74687900
3.27818097,1.57048200
3.28074097,1.57048200
3.28330097,1.39469600
3.28586097,1.39469600
3.28842097,1.21829900
3.29098097,1.21829900
3.29354097,1.21829900
3.29610097,1.04190200
3.29866097,1.04190200
3.30122097,0.86550490
3.30378097,0.86550490
3.30634097,0.68971830
3.30890097,0.68971830
3.31146097,0.51332130
3.31402097,0.51332130
3.31658097,0.33692430
3.31914097,0.33692430
3.32170097,0.33692430
3.32426097,0.33692430
3.32682097,0.16052740
3.32938097,-0.01525925
3.33194097,-0.01525925
3.33450097,-0.01525925
3.33706097,-0.19104590
3.33962097,-0.19104590
3.34218097,-0.36744280
3.34474097,-0.36744280
3.34730097,-0.54383980
3.34986097,-0.54383980
3.35242097,-0.72023680
3.35498097,-0.72023680
3.35754097,-0.89602350
3.36010097,-0.89602350
3.36266097,-0.89602350
3.36522097,-1.07242000
3.36778097,-1.07242000
3.37034097,-1.24881700
3.37290097,-1.24881700
3.37546097,-1.24881700
3.37802097,-1.42521400
3.38058097,-1.60100100
3.38314097,-1.60100100
3.38570097,-1.60100100
3.38826097,-1.77739800
3.39082097,-1.77739800
3.39338097,-1.77739800
3.39594097,-1.77739800
3.39850097,-1.95379500
3.40106097,-1.95379500
3.40362097,-1.95379500
3.40618097,-2.13019200
3.40874097,-2.13019200
3.41130097,-2.13019200
3.41386097,-2.30597900
3.41642097,-2.30597900
3.41898097,-2.48237600
3.42154097,-2.30597900
3.42410097,-2.48237600
3.42666097,-2.48237600
3.42922097,-2.48237600
3.43178097,-2.48237600
3.43434097,-2.65877200
3.43690097,-2.65877200
3.43946097,-2.65877200
3.44202097,-2.65877200
3.44458097,-2.83517000
3.44714097,-2.83517000
3.44970097,-2.83517000
3.45226097,-2.83517000
3.45482097,-3.01095600
3.45738097,-2.83517000
3.45994097,-2.83517000
3.46250097,-2.83517000
3.46506097,-2.83517000
3.46762097,-3.01095600
3.47018097,-3.01095600
3.47274097,-2.83517000
3.47530097,-2.83517000
3.47786097,-2.83517000
3.48042097,-3.01095600
3.48298097,-3.01095600
3.48554097,-2.83517000
3.48810097,-2.83517000
3.49066097,-2.83517000
3.49322097,-3.01095600
3.49578097,-2.83517000
3.49834097,-2.83517000
3.50090097,-2.83517000
3.50346097,-2.83517000
3.50602097,-2.83517000
3.50858097,-2.83517000
3.51114097,-2.65877200
3.51370097,-2.65877200
3.51626097,-2.65877200
3.51882097,-2.65877200
3.52138097,-2.65877200
3.52394097,-2.65877200
3.52650097,-2.65877200
3.52906097,-2.48237600
3.53162097,-2.48237600
3.53418097,-2.48237600
3.53674097,-2.48237600
3.53930097,-2.30597900
3.54186097,-2.30597900
3.54442096,-2.30597900
3.54698096,-2.30597900
3.54954096,-2.30597900
3.55210096,-2.13019200
3.55466096,-2.13019200
3.55722096,-2.13019200
3.55978096,-1.95379500
3.56234096,-1.95379500
3.56490096,-1.95379500
3.56746096,-1.77739800
3.57002096,-1.77739800
3.57258096,-1.77739800
3.57514096,-1.77739800
3.57770096,-1.60100100
3.58026096,-1.60100100
3.58282096,-1.42521400
3.58538096,-1.42521400
3.58794096,-1.24881700
3.59050096,-1.24881700
3.59306096,-1.07242000
3.59562096,-1.07242000
3.59818096,-1.07242000
3.60074096,-0.89602350
3.60330096,-0.89602350
3.60586096,-0.89602350
3.60842096,-0.72023680
3.61098096,-0.72023680
3.61354096,-0.54383980
3.61610096,-0.54383980
3.61866096,-0.36744280
3.62122096,-0.36744280
3.62378096,-0.36744280
3.62634096,-0.19104590
3.62890096,-0.19104590
3.63146096,-0.01525925
3.63402096,-0.01525925
3.63658096,0.16052740
3.63914096,0.16052740
3.64170096,0.33692430
3.64426096,0.33692430
3.64682096,0.33692430
3.64938096,0.33692430
3.65194096,0.51332130
3.65450096,0.51332130
3.65706096,0.68971830
3.65962096,0.68971830
3.66218096,0.86550490
3.66474096,0.86550490
3.66730096,0.86550490
3.66986096,1.04190200
3.67242096,1.04190200
3.67498096,1.21829900
3.67754096,1.21829900
3.68010096,1.21829900
3.68266096,1.39469600
3.68522096,1.39469600
3.68778096,1.57048200
3.69034096,1.57048200
3.69290096,1.57048200
3.69546096,1.74687900
3.69802096,1.74687900
3.70058096,1.74687900
3.70314096,1.74687900
3.70570096,1.74687900
3.70826096,1.74687900
3.71082096,1.92327600
3.71338096,1.92327600
3.71594096,1.92327600
3.71850096,2.09967400
3.72106096,2.09967400
3.72362096,2.09967400
3.72618096,2.27546000
3.72874096,2.27546000
3.73130096,2.27546000
3.73386096,2.27546000
3.73642096,2.27546000
3.73898096,2.27546000
3.74154096,2.45185700
3.74410096,2.45185700
3.74666096,2.45185700
3.74922096,2.45185700
3.75178096,2.45185700
3.75434096,2.45185700
3.75690096,2.45185700
3.75946096,2.45185700
3.76202096,2.45185700
3.76458096,2.62825400
3.76714096,2.45185700
3.76970096,2.45185700
3.77226096,2.62825400
3.77482096,2.62825400
3.77738096,2.62825400
3.77994096,2.62825400
3.78250096,2.62825400
3.78506096,2.62825400
3.78762096,2.45185700
3.79018096,2.45185700
3.79274096,2.45185700
3.79530096,2.45185700
3.79786096,2.45185700
3.80042096,2.45185700
3.80298096,2.45185700
3.80554096,2.45185700
3.80810096,2.45185700
3.81066096,2.45185700
3.81322096,2.45185700
3.81578096,2.45185700
3.81834096,2.45185700
3.82090096,2.45185700
3.82346096,2.27546000
3.82602096,2.27546000
3.82858096,2.27546000
3.83114096,2.09967400
3.83370096,2.09967400
3.83626096,2.09967400
3.83882096,2.09967400
3.84138096,2.09967400
3.84394096,2.09967400
3.84650096,1.92327600
3.84906096,1.92327600
3.85162096,1.92327600
3.85418096,1.92327600
3.85674096,1.74687900
3.85930096,1.74687900
3.86186096,1.74687900
3.86442096,1.74687900
3.86698096,1.57048200
3.86954096,1.57048200
3.87210096,1.57048200
3.87466096,1.57048200
3.87722096,1.39469600
3.87978096,1.39469600
3.88234096,1.39469600
3.88490096,1.21829900
3.88746096,1.21829900
3.89002096,1.21829900
3.89258096,1.21829900
3.89514096,1.04190200
3.89770096,1.04190200
3.90026096,0.86550490
3.90282096,0.86550490
3.90538096,0.86550490
3.90794096,0.68971830
3.91050096,0.68971830
3.91306096,0.51332130
3.91562096,0.51332130
3.91818096,0.51332130
3.92074096,0.51332130
3.92330096,0.33692430
3.92586096,0.33692430
3.92842096,0.33692430
3.93098096,0.33692430
3.93354096,0.16052740
3.93610096,0.16052740
3.93866096,-0.01525925
3.94122096,-0.19104590
3.94378096,-0.19104590
3.94634096,-0.19104590
3.94890096,-0.19104590
3.95146096,-0.19104590
3.95402096,-0.36744280
3.95658096,-0.36744280
3.95914096,-0.36744280
3.96170096,-0.54383980
3.96426096,-0.54383980
3.96682096,-0.54383980
3.96938096,-0.54383980
3.97194096,-0.72023680
3.97450096,-0.72023680
3.97706096,-0.89602350
3.97962096,-0.89602350
3.98218096,-0.89602350
3.98474096,-1.07242000
3.98730096,-0.89602350
3.98986096,-1.07242000
3.99242096,-1.07242000
3.99498096,-1.24881700
3.99754096,-1.24881700
4.00010096,-1.24881700
4.00266096,-1.24881700
4.00522096,-1.42521400
4.00778096,-1.42521400
4.01034096,-1.42521400
4.01290096,-1.42521400
4.01546096,-1.42521400
4.01802096,-1.42521400
4.02058096,-1.60100100
4.02314096,-1.60100100
4.02570096,-1.60100100
4.02826096,-1.60100100
4.03082096,-1.60100100
4.03338096,-1.77739800
4.03594096,-1.77739800
4.03850096,-1.60100100
4.04106096,-1.77739800
4.04362096,-1.77739800
4.04618096,-1.77739800
4.04874096,-1.77739800
4.05130096,-1.77739800
4.05386096,-1.77739800
4.05642096,-1.77739800
4.05898096,-1.77739800
4.06154096,-1.77739800
4.06410096,-1.77739800
4.06666096,-1.77739800
4.06922096,-1.95379500
4.07178096,-1.77739800
4.07434096,-1.77739800
4.07690096,-1.95379500
4.07946096,-1.77739800
4.08202096,-1.77739800
4.08458096,-1.77739800
4.08714096,-1.77739800
4.08970096,-1.77739800
4.09226096,-1.77739800
4.09482096,-1.77739800
4.09738096,-1.77739800
4.09994096,-1.77739800
4.10250096,-1.77739800
4.10506096,-1.77739800
4.10762096,-1.77739800
4.11018096,-1.77739800
4.11274096,-1.77739800
4.11530096,-1.77739800
4.11786096,-1.60100100
4.12042096,-1.60100100
4.12298096,-1.60100100
4.12554096,-1.60100100
4.12810096,-1.60100100
4.13066096,-1.60100100
4.13322096,-1.60100100
4.13578096,-1.60100100
4.13834096,-1.60100100
4.14090096,-1.42521400
4.14346096,-1.60100100
4.14602096,-1.24881700
4.14858096,-1.42521400
4.15114096,-1.24881700
4.15370096,-1.24881700
4.15626096,-1.24881700
4.15882096,-1.24881700
4.16138096,-1.24881700
4.16394096,-1.24881700
4.16650096,-1.07242000
4.16906096,-1.07242000
4.17162096,-1.07242000
4.17418096,-1.07242000
4.17674096,-1.07242000
4.17930096,-0.89602350
4.18186096,-0.89602350
4.18442096,-0.89602350
4.18698096,-0.89602350
4.18954096,-0.72023680
4.19210096,-0.72023680
4.19466096,-0.54383980
4.19722096,-0.54383980
4.19978096,-0.72023680
4.20234096,-0.54383980
4.20490096,-0.54383980
4.20746096,-0.36744280
4.21002096,-0.36744280
4.21258096,-0.36744280
4.21514096,-0.36744280
4.21770096,-0.36744280
4.22026096,-0.36744280
4.22282096,-0.19104590
4.22538096,-0.19104590
4.22794096,-0.19104590
4.23050096,-0.19104590
4.23306096,-0.01525925
4.23562096,-0.01525925
4.23818096,-0.01525925
4.24074096,0.16052740
4.24330096,0.16052740
4.24586096,0.16052740
4.24842096,0.16052740
4.25098096,0.16052740
4.25354096,0.16052740
4.25610096,0.33692430
