"Time","Channel A"
39.76213844,0.79714346
39.80213844,0.79714346
39.84213844,0.79714346
39.88213844,0.79714346
39.92213844,0.79714346
39.96213844,0.79714346
40.00213844,0.79714346
40.04213844,0.79714346
40.08213844,0.79714346
40.12213844,0.79714346
40.16213844,0.79714346
40.20213844,0.79714346
40.24213844,0.79714346
40.28213844,0.79714346
40.32213844,0.79714346
40.36213844,0.79714346
40.40213843,0.79714346
40.44213843,0.79714346
40.48213843,0.79714346
40.52213843,0.79714346
40.56213843,0.79714346
40.60213843,0.79714346
40.64213843,0.79714346
40.68213843,0.79714346
40.72213843,0.79714346
40.76213843,0.79714346
40.80213843,0.79714346
40.84213843,0.79714346
40.88213843,0.79714346
40.92213843,0.79714346
40.96213843,0.79714346
41.00213843,0.79714346
41.04213843,0.79714346
41.08213843,0.79714346
41.12213843,0.79714346
41.16213843,0.79714346
41.20213843,0.79714346
41.24213843,0.79714346
41.28213843,0.79714346
41.32213843,0.79714346
41.36213843,0.79714346
41.40213843,0.79714346
41.44213843,0.79714346
41.48213843,0.79714346
41.52213843,0.79714346
41.56213843,0.79714346
41.60213843,0.79714346
41.64213843,0.79714346
41.68213843,0.79714346
41.72213843,0.79714346
41.76213843,0.79714346
41.80213843,0.79714346
41.84213843,0.79714346
41.88213843,0.79714346
41.92213843,0.79714346
41.96213843,0.79714346
42.00213843,0.79714346
42.04213842,0.79714346
42.08213842,0.79714346
42.12213842,0.79714346
42.16213842,0.79714346
42.20213842,0.79714346
42.24213842,0.79714346
42.28213842,0.79714346
42.32213842,0.79714346
42.36213842,0.79714346
42.40213842,0.79714346
42.44213842,0.79714346
42.48213842,0.79714346
42.52213842,0.79714346
42.56213842,0.79714346
42.60213842,0.79714346
42.64213842,0.70833462
42.68213842,0.79714346
42.72213842,0.79714346
42.76213842,0.79714346
42.80213842,0.79714346
42.84213842,0.79714346
42.88213842,0.79714346
42.92213842,0.79714346
42.96213842,0.79714346
43.00213842,0.79714346
43.04213842,0.79714346
43.08213842,0.79714346
43.12213842,0.79714346
43.16213842,0.79714346
43.20213842,0.79714346
43.24213842,0.79714346
43.28213842,0.79714346
43.32213842,0.79714346
43.36213842,0.79714346
43.40213842,0.79714346
43.44213842,0.79714346
43.48213842,0.79714346
43.52213842,0.79714346
43.56213842,0.79714346
43.60213842,0.79714346
43.64213842,0.79714346
43.68213841,0.70833462
43.72213841,0.79714346
43.76213841,0.79714346
43.80213841,0.79714346
43.84213841,0.79714346
43.88213841,0.79714346
43.92213841,0.79714346
43.96213841,0.79714346
44.00213841,0.79714346
44.04213841,0.79714346
44.08213841,0.70833462
44.12213841,0.79714346
44.16213841,0.79714346
44.20213841,0.79714346
44.24213841,0.70833462
44.28213841,0.79714346
44.32213841,0.70833462
44.36213841,0.79714346
44.40213841,0.79714346
44.44213841,0.70833462
44.48213841,0.79714346
44.52213841,0.70833462
44.56213841,0.79714346
44.60213841,0.79714346
44.64213841,0.70833462
44.68213841,0.70833462
44.72213841,0.79714346
44.76213841,0.70833462
44.80213841,0.70833462
44.84213841,0.70833462
44.88213841,0.70833462
44.92213841,0.79714346
44.96213841,0.70833462
45.00213841,0.70833462
45.04213841,0.79714346
45.08213841,0.70833462
45.12213841,0.70833462
45.16213841,0.70833462
45.20213841,0.79714346
45.24213841,0.70833462
45.28213841,0.70833462
45.32213840,0.70833462
45.36213840,0.70833462
45.40213840,0.79714346
45.44213840,0.70833462
45.48213840,0.70833462
45.52213840,0.79714346
45.56213840,0.70833462
45.60213840,0.70833462
45.64213840,0.70833462
45.68213840,0.79714346
45.72213840,0.70833462
45.76213840,0.70833462
45.80213840,0.70833462
45.84213840,0.79714346
45.88213840,0.70833462
45.92213840,0.70833462
45.96213840,0.79714346
46.00213840,0.70833462
46.04213840,0.70833462
46.08213840,0.70833462
46.12213840,0.70833462
46.16213840,0.79714346
46.20213840,0.70833462
46.24213840,0.70833462
46.28213840,0.70833462
46.32213840,0.70833462
46.36213840,0.79714346
46.40213840,0.79714346
46.44213840,0.70833462
46.48213840,0.70833462
46.52213840,0.70833462
46.56213840,0.70833462
46.60213840,0.70833462
46.64213840,0.70833462
46.68213840,0.70833462
46.72213840,0.70833462
46.76213840,0.70833462
46.80213840,0.70833462
46.84213840,0.70833462
46.88213840,0.70833462
46.92213840,0.70833462
46.96213839,0.70833462
47.00213839,0.70833462
47.04213839,0.70833462
47.08213839,0.70833462
47.12213839,0.70833462
47.16213839,0.70833462
47.20213839,0.70833462
47.24213839,0.70833462
47.28213839,0.70833462
47.32213839,0.70833462
47.36213839,0.70833462
47.40213839,0.70833462
47.44213839,0.70833462
47.48213839,0.70833462
47.52213839,0.70833462
47.56213839,0.70833462
47.60213839,0.70833462
47.64213839,0.79714346
47.68213839,0.70833462
47.72213839,0.70833462
47.76213839,0.70833462
47.80213839,0.79714346
47.84213839,0.70833462
47.88213839,0.70833462
47.92213839,0.70833462
47.96213839,0.70833462
48.00213839,0.70833462
48.04213839,0.79714346
48.08213839,0.70833462
48.12213839,0.70833462
48.16213839,0.70833462
48.20213839,0.70833462
48.24213839,0.70833462
48.28213839,0.70833462
48.32213839,0.70833462
48.36213839,0.70833462
48.40213839,0.70833462
48.44213839,0.70833462
48.48213839,0.70833462
48.52213839,0.70833462
48.56213839,0.70833462
48.60213838,0.70833462
48.64213838,0.70833462
48.68213838,0.70833462
48.72213838,0.70833462
48.76213838,0.70833462
48.80213838,0.70833462
48.84213838,0.70833462
48.88213838,0.70833462
48.92213838,0.70833462
48.96213838,0.70833462
49.00213838,0.70833462
49.04213838,0.70833462
49.08213838,0.70833462
49.12213838,0.70833462
49.16213838,0.70833462
49.20213838,0.70833462
49.24213838,0.70833462
49.28213838,0.70833462
49.32213838,0.70833462
49.36213838,0.70833462
49.40213838,0.70833462
49.44213838,0.70833462
49.48213838,0.70833462
49.52213838,0.70833462
49.56213838,0.70833462
49.60213838,0.70833462
49.64213838,0.70833462
49.68213838,0.70833462
49.72213838,0.70833462
49.76213838,0.70833462
49.80213838,0.70833462
49.84213838,0.70833462
49.88213838,0.70833462
49.92213838,0.70833462
49.96213838,0.70833462
50.00213838,0.70833462
50.04213838,0.70833462
50.08213838,0.70833462
50.12213838,0.70833462
50.16213838,0.70833462
50.20213838,0.70833462
50.24213838,0.70833462
50.28213837,0.70833462
50.32213837,0.70833462
50.36213837,0.70833462
50.40213837,0.70833462
50.44213837,0.70833462
50.48213837,0.70833462
50.52213837,0.70833462
50.56213837,0.70833462
50.60213837,0.70833462
50.64213837,0.70833462
50.68213837,0.70833462
50.72213837,0.70833462
50.76213837,0.70833462
50.80213837,0.70833462
50.84213837,0.70833462
50.88213837,0.70833462
50.92213837,0.70833462
50.96213837,0.70833462
51.00213837,0.70833462
51.04213837,0.70833462
51.08213837,0.70833462
51.12213837,0.70833462
51.16213837,0.70833462
51.20213837,0.70833462
51.24213837,0.70833462
51.28213837,0.70833462
51.32213837,0.70833462
51.36213837,0.70833462
51.40213837,0.70833462
51.44213837,0.70833462
51.48213837,0.70833462
51.52213837,0.70833462
51.56213837,0.70833462
51.60213837,0.70833462
51.64213837,0.70833462
51.68213837,0.70833462
51.72213837,0.70833462
51.76213837,0.70833462
51.80213837,0.70833462
51.84213837,0.70833462
51.88213837,0.70833462
51.92213836,0.70833462
51.96213836,0.70833462
52.00213836,0.70833462
52.04213836,0.70833462
52.08213836,0.70833462
52.12213836,0.70833462
52.16213836,0.70833462
52.20213836,0.70833462
52.24213836,0.70833462
52.28213836,0.70833462
52.32213836,0.61983091
52.36213836,0.70833462
